Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Clinical Features and Outcomes of 98 Patients Hospitalized with SARS-CoV-2 Infection in Daegu, South Korea: A Brief Descriptive Study	https://www.eymj.org/DOIx.php?id=10.3349/ymj.2020.61.5.431	24/04/2020	Artigo completo publicado em periódico científico	https://www.eymj.org/DOIx.php?id=10.3349/ymj.2020.61.5.431	-	-	-	-	-	-	-	-	['Hidroxicloroquina', 'Lopinavir', 'Ritonavir']	['Hydroxychloroquine', 'Lopinavir', 'Ritonavir']	Although some information on the epidemiology of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and a few selected cases has been reported, data on the clinical characteristics and outcomes of patients hospitalized therewith in South Korea are lacking. We conducted a retrospective single-center study of 98 consecutive hospitalized patients with confirmed SARS-CoV-2 infection at Yeungnam University Medical Center in Daegu, South Korea. Sixty patients were women (61.2%), and the mean age was 55.4±17.1 years. Thirteen patients (13.3%) were treated in the intensive care unit (ICU). The mean interval from symptom onset to hospitalization was 7.7±4.5 days. Patients who received ICU care were significantly older and were more likely to have diabetes mellitus. The National Early Warning Score on the day of admission was significantly higher in patients requiring ICU care. Acute respiratory distress syndrome (13/13 patients; 100%), septic shock (9/13; 69.2%), acute cardiac injury (9/13; 69.2%), and acute kidney injury (8/13; 61.5%) were more common in patients who received ICU care. All patients received antibiotic therapy, and most (97/98 patients; 99.0%) received antiviral therapy (lopinavir/ritonavir). Hydroxychloroquine was used in 79 patients (80.6%), and glucocorticoid therapy was used in 18 patients (18.4%). In complete blood counts, lymphopenia was the most common finding (40/98 patients; 40.8%). Levels of all proinflammatory cytokines were significantly higher in ICU patients. As of March 29, 2020, the mortality rate was 5.1%. Here, we report the clinical characteristics and laboratory findings of SARS-CoV-2 patients in South Korea up to March 29, 2020.	32390367	Yonsei medical journal	1976-2437	10.3349/ymj.2020.61.5.431	Características clínicas e resultados de 98 pacientes hospitalizados com infecção por SARS-CoV-2 em Daegu, Coréia do Sul: um breve estudo descritivo 	Embora algumas informações sobre a epidemiologia da síndrome respiratória aguda grave coronavírus 2 (SARS-CoV-2) e alguns casos selecionados foi relatado, faltam dados sobre as características clínicas e os resultados de pacientes hospitalizados na Coréia do Sul. Realizamos um estudo retrospectivo de centro único de 98 pacientes hospitalizados consecutivos com infecção confirmada por SARS-CoV-2 no Yeungnam University Medical Center em Daegu, Coréia do Sul. Sessenta pacientes eram mulheres (61,2%), e a média de idade foi de 55,4±17,1 anos. Treze pacientes (13,3%) foram atendidos na unidade de terapia intensiva (UTI). O intervalo médio entre o início dos sintomas e a internação foi de 7,7±4,5 dias. Os pacientes que receberam cuidados na UTI eram significativamente mais velhos e eram mais propensos a ter diabetes mellitus. O National Early Warning Score no dia da admissão foi significativamente maior em pacientes que necessitaram de cuidados na UTI. Síndrome do desconforto respiratório agudo (13/13 pacientes; 100%), choque séptico (9/13; 69,2%), lesão cardíaca aguda (9/13; 69,2%) e lesão renal aguda (8/13; 61,5%) foram mais comum em pacientes que receberam cuidados de UTI. Todos os pacientes receberam antibioticoterapia e a maioria (97/98 pacientes; 99,0%) recebeu terapia antiviral (lopinavir/ritonavir). A hidroxicloroquina foi utilizada em 79 pacientes (80,6%), e a terapia com glicocorticóide foi utilizada em 18 pacientes (18,4%). No hemograma completo, a linfopenia foi o achado mais comum (40/98 pacientes; 40,8%). Os níveis de todas as citocinas pró-inflamatórias foram significativamente maiores em pacientes de UTI. Em 29 de março de 2020, a taxa de mortalidade era de 5,1%. Aqui, relatamos as características clínicas e os achados laboratoriais de pacientes com SARS-CoV-2 na Coreia do Sul até 29 de março de 2020.
COVID-19 cases are less prevalent in countries where malaria is endemic, suggesting a role for anti-malarial drugs as prophylaxis	https://www.eyereports.org/index.php/eyereports/article/view/100	13/05/2020	Artigo completo publicado em periódico científico	https://www.eyereports.org/index.php/eyereports/article/view/100	-	-	-	-	-	-	-	-	['Antimaláricos', 'Antimaláricos']	['Antimalarials', 'Antimalarials']	-	-	-	-	-	Os casos de COVID-19 são menos prevalentes em países onde a malária é endêmica, sugerindo um papel para medicamentos antimaláricos como profilaxia 	-
Clinical course of severe and critical COVID-19 in hospitalized pregnancies: a US cohort study	https://pubmed.ncbi.nlm.nih.gov/32391519/	08/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32391519/	-	-	-	-	-	-	-	-	['Anticoagulantes', 'Esteroides', 'Hidroxicloroquina', 'Plasma convalescente', 'Remdesivir']	['Anticoagulants', 'Ssteroids', 'Hydroxychloroquine', 'Convalescent Plasma', 'Remdesivir']	In pregnant women with severe or critical coronavirus disease 2019, admission into the hospital typically occurred about 7 days after symptom onset, and the duration of hospitalization was 6 days (6 [severe group] vs 12 [critical group]). Women with critical disease had a high rate of acute respiratory distress syndrome, and there was 1 case of cardiac arrest, but there were no cases of cardiomyopathy or maternal mortality. Hospitalization of pregnant women with severe or critical coronavirus disease 2019 resulted in delivery during the clinical course of the disease in 50% of this cohort, usually in the third trimester. There were no perinatal deaths in this cohort.	32391519	American journal of obstetrics & gynecology MFM	2589-9333	10.1016/j.ajogmf.2020.100134	Curso clínico de COVID-19 grave e crítico em gestações hospitalizadas: um estudo de coorte nos EUA 	Em mulheres grávidas com doença grave ou crítica por coronavírus 2019, a admissão no hospital ocorreu normalmente cerca de 7 dias após o início dos sintomas e a duração da hospitalização foi de 6 dias ( 6 [grupo grave] vs 12 [grupo crítico]). As mulheres com doença crítica apresentaram alta taxa de síndrome do desconforto respiratório agudo e houve 1 caso de parada cardíaca, mas não houve casos de cardiomiopatia ou mortalidade materna. A hospitalização de gestantes com doença grave ou crítica por coronavírus 2019 resultou em parto durante o curso clínico da doença em 50% dessa coorte, geralmente no terceiro trimestre. Não houve óbitos perinatais nesta coorte.
Use of Corticosteroids in Coronavirus Disease 2019 Pneumonia: A Systematic Review of the Literature	https://www.frontiersin.org/articles/10.3389/fmed.2020.00170/full	24/04/2020	Artigo completo publicado em periódico científico	10.3389/fmed.2020.00170/full	-	-	-	-	-	-	-	-	['Corticosteroides', 'Corticosteroides', 'Corticosteroides', 'Corticosteroides', 'Corticosteroides']	['Corticosteroids', 'Corticosteroids', 'Corticosteroids', 'Corticosteroids', 'Corticosteroids']	-	-	-	-	-	Uso de corticosteróides na pneumonia por doença de coronavírus 2019: uma revisão sistemática da literatura 	-
COVID-19 and diabetes mellitus: An unholy interaction of two pandemics	https://www.sciencedirect.com/science/article/pii/S1871402120301144	06/05/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S1871402120301144	-	-	-	-	-	-	-	-	['Azitromicina', 'Cloroquina', 'Cobicistato', 'Corticosteroides', 'Darunavir', 'Hidroxicloroquina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Tocilizumabe']	['Azithromycin', 'Chloroquine', 'Cobicistat', 'Corticosteroids', 'Darunavir', 'Hydroxychloroquine', 'Lopinavir', 'Convalescent Plasma', 'Remdesivir', 'Ritonavir', 'Tocilizumab']	The two-way interaction between COVID-19 and diabetes mellitus sets up a vicious cycle wherein COVID-19 leads to worsening of dysglycemia and diabetes mellitus, in turn, exacerbates the severity of COVID-19. Thus, it is imperative that people with diabetes mellitus take all necessary precautions and ensure good glycemic control amid the ongoing pandemic.	32388331	Diabetes & metabolic syndrome	1878-0334	10.1016/j.dsx.2020.04.049	COVID-19 e diabetes mellitus: uma interação profana de duas pandemias 	A interação bidirecional entre COVID-19 e diabetes mellitus configura um ciclo vicioso em que o COVID-19 leva ao agravamento da disglicemia e diabetes mellitus, por sua vez, exacerba a gravidade da doença. COVID-19. Assim, é imperativo que as pessoas com diabetes mellitus tomem todas as precauções necessárias e garantam um bom controle glicêmico em meio à pandemia em curso.
A comparison analysis on Remdesivir, Favipiravir, Hydroxychloroquine, Chloroquine and Azithromycin in the treatment of corona virus disease 2019 (Covid-19) - A Review	https://www.researchgate.net/publication/341070360_A_COMPARISON_ANALYSIS_ON_REMDESIVIR_FAVIPIRAVIR_HYDROXYCHLOROQUINE_CHLOROQUINE_AND_AZITHROMYCIN_IN_THE_TREATMENT_OF_CORONA_VIRUS_DISEASE_2019_COVID-19_-A_REVIEW	12/05/2020	Artigo completo publicado em periódico científico	https://www.researchgate.net/publication/341070360_A_COMPARISON_ANALYSIS_ON_REMDESIVIR_FAVIPIRAVIR_HYDROXYCHLOROQUINE_CHLOROQUINE_AND_AZITHROMYCIN_IN_THE_TREATMENT_OF_CORONA_VIRUS_DISEASE_2019_COVID-19_-A_REVIEW	-	-	-	-	-	-	-	-	['Azitromicina', 'Azitromicina', 'Azitromicina', 'Cloroquina', 'Cloroquina', 'Cloroquina', 'Favipiravir', 'Favipiravir', 'Favipiravir', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Remdesivir', 'Remdesivir', 'Remdesivir']	['Azithromycin', 'Azithromycin', 'Azithromycin', 'Chloroquine', 'Chloroquine', 'Chloroquine', 'Favipiravir', 'Favipiravir', 'Favipiravir', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', ' Remdesivir', 'Remdesivir', 'Remdesivir']	-	-	-	-	-	Uma análise de comparação sobre Remdesivir, Favipiravir, Hidroxicloroquina, Cloroquina e Azitromicina no tratamento da doença do vírus corona 2019 (Covid-19) - Uma Revisão 	-
Adverse Cardiac Events Related to Hydroxychloroquine Prophylaxis and Treatment of COVID-19	https://www.researchgate.net/publication/341101811_Adverse_Cardiac_Events_Related_to_Hydroxychloroquine_Prophylaxis_and_Treatment_of_COVID-19	12/05/2020	Artigo completo publicado em periódico científico	https://www.researchgate.net/publication/341101811_Adverse_Cardiac_Events_Related_to_Hydroxychloroquine_Prophylaxis_and_Treatment_of_COVID-19	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Eventos cardíacos adversos relacionados à profilaxia com hidroxicloroquina e tratamento de COVID-19 	-
Maculopapular rash in COVID-19 patient treated with lopinavir/ritonavir	https://doi.org/10.5114/ada.2020.95029	08/05/2020	Artigo completo publicado em periódico científico	10.5114/ada.2020.95029	1642-395X	1642395X	Postepy Dermatologii I Alergologii	-	0.450	29	1.6	-	['Lopinavir', 'Ritonavir']	['Lopinavir', 'Ritonavir']	The full protocol is attached as an additional file, accessible from the Trials website (Additional file 1). In the interest in expediting dissemination of this material, the familiar formatting has been eliminated; this Letter serves as a summary of the key elements of the full protocol.	32792889	Postepy dermatologii i alergologii	1642-395X	10.5114/ada.2020.95029	Erupção maculopapular em paciente com COVID-19 tratado com lopinavir/ritonavir 	O protocolo completo está anexado como um arquivo adicional, acessível no site Trials (Arquivo adicional 1). No interesse de agilizar a divulgação deste material, a formatação familiar foi eliminada; esta Carta serve como um resumo dos elementos-chave do protocolo completo.
COVID-19 occurring during Natalizumab treatment: a case report in a patient with extended interval dosing approach	https://doi.org/10.1016/j.msard.2020.102165	30/04/2020	Artigo completo publicado em periódico científico	10.1016/j.msard.2020.102165	2211-0348	22110348	MULTIPLE SCLEROSIS AND RELATED DISORDERS	A3	1.006	45	3.6	-	['Natalizumabe']	['Natalizumab']	-	-	-	-	-	COVID-19 ocorrendo durante o tratamento com Natalizumabe: relato de caso em paciente com abordagem de dosagem de intervalo estendido 	-
Hydroxychloroquine for treatment of SARS-CoV-2 infection? Improving our confidence in a model-based approach to dose selection.	https://ascpt.onlinelibrary.wiley.com/doi/10.1111/cts.12797	08/04/2020	Artigo completo publicado em periódico científico	10.1111/cts.12797	1752-8054	17528054	Clinical and Translational Science	-	1.162	48	4.64	-	['Cloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Hydroxychloroquine']	-	-	-	-	-	Hidroxicloroquina para tratamento da infecção por SARS-CoV-2? Melhorando nossa confiança em uma abordagem baseada em modelo para a seleção de dose. 	-
Association of Treatment With Hydroxychloroquine or Azithromycin With In-Hospital Mortality in Patients With COVID-19 in New York State	https://jamanetwork.com/journals/jama/fullarticle/2766117	11/05/2020	Artigo completo publicado em periódico científico	https://jamanetwork.com/journals/jama/fullarticle/2766117	-	-	-	-	-	-	-	-	['Azitromicina', 'Hidroxicloroquina']	['Azithromycin', 'Hydroxychloroquine']	-	-	-	-	-	Associação de tratamento com hidroxicloroquina ou azitromicina com mortalidade hospitalar em pacientes com COVID-19 no estado de Nova York 	-
Tocilizumab therapy reduced intensive care unit admissions and/or mortality in COVID-19 patients	http://www.ncbi.nlm.nih.gov/pubmed/32387320	06/05/2020	Artigo completo publicado em periódico científico	http://www.ncbi.nlm.nih.gov/pubmed/32387320	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	A terapia com tocilizumabe reduziu as admissões em unidades de terapia intensiva e/ou mortalidade em pacientes com COVID-19 	-
Angiotensin-Converting Enzyme 2 and Antihypertensives (Angiotensin Receptor Blockers and Angiotensin-Converting Enzyme Inhibitors) in Coronavirus Disease 2019	http://www.sciencedirect.com/science/article/pii/S0025619620303153	04/04/2020	Artigo completo publicado em periódico científico	http://www.sciencedirect.com/science/article/pii/S0025619620303153	-	-	-	-	-	-	-	-	['Antagonistas do Receptor da Angiotensina II', 'Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	Enzima Conversora de Angiotensina 2 e Anti-hipertensivos (Bloqueadores do Receptor de Angiotensina e Inibidores da Enzima Conversora de Angiotensina) na Doença de Coronavírus 2019 	-
Potential Cytoprotective Activity of Ozone Therapy in SARS-CoV-2/COVID-19	https://pubmed.ncbi.nlm.nih.gov/32384798/	06/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32384798/	-	-	-	-	-	-	-	-	['Ozonioterapia']	['Ozone Therapy']	(1) Background: The emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) disease (COVID-19) in China at the end of 2019 has caused a large global outbreak. Systemic ozone therapy (OT) could be potentially useful in the clinical management of several complications secondary to SARS-CoV-2. The rationale and mechanism of action has already been proven clinically in other viral infections and has been shown in research studies to be highly effective at decreasing organ damage mediated by inflammation and oxidative stress. This review summarizes the OT studies that illustrate the possible cytoprotective mechanism of action of ozone and its physiological by-products in target organs affected by SARS-CoV-2. (2) Methods: This review encompasses a total of 74 peer-reviewed original articles. It is mainly focused on ozone as a modulator of the NF-κ B/Nrf2 pathways and IL-6/IL-1β expression. (3) Results: In experimental models and the few existent clinical studies, homeostasis of the free radical and antioxidant balance by OT was associated with a modulation of NF-κ B/Nrf2 balance and IL-6 and IL-1β expression. These molecular mechanisms support the cytoprotective effects of OT against tissue damage present in many inflammatory diseases, including viral infections. (4) Conclusions: The potential cytoprotective role of OT in the management of organ damage induced by COVID-19 merits further research. Controlled clinical trials are needed.	32384798	Antioxidants (Basel, Switzerland)	2076-3921	10.3390/antiox9050389	Potencial atividade citoprotetora da terapia com ozônio em SARS-CoV-2/COVID-19 	(1) Antecedentes: O surgimento da síndrome respiratória aguda grave por coronavírus 2 (SARS-CoV-2) doença (COVID-19) na China no final de 2019 causou um grande surto global. A terapia sistêmica com ozônio (OT) pode ser potencialmente útil no manejo clínico de várias complicações secundárias ao SARS-CoV-2. A lógica e o mecanismo de ação já foram comprovados clinicamente em outras infecções virais e demonstraram em estudos de pesquisa serem altamente eficazes na diminuição do dano orgânico mediado por inflamação e estresse oxidativo. Esta revisão resume os estudos de TO que ilustram o possível mecanismo de ação citoprotetor do ozônio e seus subprodutos fisiológicos em órgãos-alvo afetados pelo SARS-CoV-2. (2) Métodos: Esta revisão abrange um total de 74 artigos originais revisados por pares. É focado principalmente no ozônio como modulador das vias NF-κ B/Nrf2 e expressão de IL-6/IL-1β. (3) Resultados: Em modelos experimentais e nos poucos estudos clínicos existentes, a homeostase do balanço de radicais livres e antioxidantes por OT foi associada a uma modulação do balanço de NF-κ B/Nrf2 e expressão de IL-6 e IL-1β. Esses mecanismos moleculares suportam os efeitos citoprotetores da OT contra danos teciduais presentes em muitas doenças inflamatórias, incluindo infecções virais. (4) Conclusões: O potencial papel citoprotetor da OT na gestão de danos nos órgãos induzidos por COVID-19 merece mais pesquisas. Ensaios clínicos controlados são necessários.
COVID-19: treating and managing severe cases	https://doi.org/10.1038/s41422-020-0329-2	29/04/2020	Artigo completo publicado em periódico científico	10.1038/s41422-020-0329-2	1001-0602	10010602	Cell Research	-	7.804	183	20.2	-	['Cloroquina', 'Corticosteroides', 'Hidroxicloroquina', 'Lopinavir', 'Remdesivir', 'Ritonavir']	['Chloroquine', 'Corticosteroids', 'Hydroxychloroquine', 'Lopinavir', 'Remdesivir', 'Ritonavir']	-	-	-	-	-	COVID-19: tratamento e gestão de casos graves 	-
Early Experience of COVID-19 in Two Heart Transplant Recipients: Case Reports and Review of Treatment Options	https://onlinelibrary.wiley.com/doi/abs/10.1111/ajt.15982	07/05/2020	Artigo completo publicado em periódico científico	10.1111/ajt.15982	1600-6135	16006135	AMERICAN JOURNAL OF TRANSPLANTATION (PRINT)	A1	3.311	198	6.32	-	['Hidroxicloroquina', 'Imunoglobulina', 'Lopinavir', 'Prednisona', 'Ritonavir', 'Tocilizumabe']	['Hydroxychloroquine', 'Immunoglobulin', 'Lopinavir', 'Prednisone', 'Ritonavir', 'Tocilizumab']	-	-	-	-	-	Experiência inicial de COVID-19 em dois receptores de transplante cardíaco: relatos de casos e revisão de opções de tratamento 	-
Novel coronavirus 2019 (COVID-19): A case report and review of treatments. Medicine (Baltimore)	https://journals.lww.com/md-journal/Fulltext/2020/05080/Novel_coronavirus_2019__COVID_19___A_case_report.93.aspx	11/05/2020	Artigo completo publicado em periódico científico	https://journals.lww.com/md-journal/Fulltext/2020/05080/Novel_coronavirus_2019__COVID_19___A_case_report.93.aspx	-	-	-	-	-	-	-	-	['Ácido ascórbico', 'Azitromicina', 'Hidroxicloroquina', 'Remdesivir', 'Tocilizumabe']	['Ascorbic acid', 'Azithromycin', 'Hydroxychloroquine', 'Remdesivir', 'Tocilizumab']	-	-	-	-	-	Novo coronavírus 2019 (COVID-19): Relato de caso e revisão de tratamentos. Medicina (Baltimore) 	-
Case Report: Right Bundle Brunch Block and QTc Prolongation in a Patient with Novel Coronavirus Disease (COVID-19) Treated with Hydroxychloroquine	https://pubmed.ncbi.nlm.nih.gov/32383430/	07/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32383430/	-	-	-	-	-	-	-	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Relato de Caso: Bloqueio de Brunch do Feixe Direito e Prolongamento do QTc em Paciente com Doença do Novo Coronavírus (COVID-19) Tratado com Hidroxicloroquina 	-
Continuous hydroxychloroquine or colchicine therapy does not prevent infection with SARS-CoV-2: Insights from a large healthcare database analysis	https://pubmed.ncbi.nlm.nih.gov/32380315/	04/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32380315/	-	-	-	-	-	-	-	-	['Colchicina', 'Colchicina', 'Hidroxicloroquina', 'Hidroxicloroquina']	['Colchicine', 'Colchicine', 'Hydroxychloroquine', 'Hydroxychloroquine']	-	-	-	-	-	A terapia contínua com hidroxicloroquina ou colchicina não previne a infecção por SARS-CoV-2: insights de uma grande análise de banco de dados de saúde 	-
Tocilizumab for the treatment of severe COVID-19 pneumonia with hyperinflammatory syndrome and acute respiratory failure: A single center study of 100 patients in Brescia, Italy	https://doi.org/10.1016/j.autrev.2020.102568	03/05/2020	Artigo completo publicado em periódico científico	10.1016/j.autrev.2020.102568	1568-9972	15689972	AUTOIMMUNITY REVIEWS	A1	3.168	130	11.48	-	['Tocilizumabe']	['Tocilizumab']	A hyperinflammatory syndrome (HIS) may cause a life-threatening acute respiratory distress syndrome (ARDS) in patients with COVID-19 pneumonia. A prospective series of 100 consecutive patients admitted to the Spedali Civili University Hospital in Brescia (Italy) between March 9th and March 20th with confirmed COVID-19 pneumonia and ARDS requiring ventilatory support was analyzed to determine whether intravenous administration of tocilizumab (TCZ), a monoclonal antibody that targets the interleukin 6 (IL-6) receptor, was associated with improved outcome. Tocilizumab was administered at a dosage of 8 mg/kg by two consecutive intravenous infusions 12 h apart. A third infusion was optional based on clinical response. The outcome measure was an improvement in acute respiratory failure assessed by means of the Brescia COVID Respiratory Severity Score (BCRSS 0 to 8, with higher scores indicating higher severity) at 24-72 h and 10 days after tocilizumab administration. Out of 100 treated patients (88 M, 12 F; median age: 62 years), 43 received TCZ in the intensive care unit (ICU), while 57 in the general ward as no ICU beds were available. Of these 57 patients, 37 (65%) improved and suspended noninvasive ventilation (NIV) (median BCRSS: 1 [IQR 0-2]), 7 (12%) patients remained stable in NIV, and 13 (23%) patients worsened (10 died, 3 were admitted to ICU). Of the 43 patients treated in the ICU, 32 (74%) improved (17 of them were taken off the ventilator and were discharged to the ward), 1 (2%) remained stable (BCRSS: 5) and 10 (24%) died (all of them had BCRSS≥7 before TCZ). Overall at 10 days, the respiratory condition was improved or stabilized in 77 (77%) patients, of whom 61 showed a significant clearing of diffuse bilateral opacities on chest x-ray and 15 were discharged from the hospital. Respiratory condition worsened in 23 (23%) patients, of whom 20 (20%) died. All the patients presented with lymphopenia and high levels of C-reactive protein (CRP), fibrinogen, ferritin and IL-6 indicating a HIS. During the 10-day follow-up, three cases of severe adverse events were recorded: two patients developed septic shock and died, one had gastrointestinal perforation requiring urgent surgery and was alive at day 10. In conclusion, our series showed that COVID-19 pneumonia with ARDS was characterized by HIS. The response to TCZ was rapid, sustained, and associated with significant clinical improvement.	32376398	Autoimmunity reviews	1873-0183	10.1016/j.autrev.2020.102568	Tocilizumab para o tratamento de pneumonia grave por COVID-19 com síndrome hiperinflamatória e insuficiência respiratória aguda: Um estudo de centro único de 100 pacientes em Brescia, Itália 	Uma síndrome hiperinflamatória (HIS) pode causar uma síndrome do desconforto respiratório agudo (SDRA) com risco de vida em pacientes com pneumonia por COVID-19. Uma série prospectiva de 100 pacientes consecutivos internados no Hospital Universitário Spedali Civili em Brescia (Itália) entre 9 e 20 de março com pneumonia confirmada por COVID-19 e SDRA com necessidade de suporte ventilatório foi analisada para determinar se a administração intravenosa de tocilizumab (TCZ), um anticorpo monoclonal que tem como alvo o receptor de interleucina 6 (IL-6), foi associado a um melhor resultado. Tocilizumab foi administrado na dose de 8 mg/kg por duas infusões intravenosas consecutivas com 12 h de intervalo. Uma terceira infusão era opcional com base na resposta clínica. A medida de resultado foi uma melhora na insuficiência respiratória aguda avaliada por meio do Brescia COVID Respiratory Severity Score (BCRSS 0 a 8, com pontuações mais altas indicando maior gravidade) em 24-72 h e 10 dias após a administração de tocilizumab. Dos 100 pacientes tratados (88 M, 12 F; idade mediana: 62 anos), 43 receberam TCZ na unidade de terapia intensiva (UTI), enquanto 57 na enfermaria geral, pois não havia leitos de UTI disponíveis. Destes 57 pacientes, 37 (65%) melhoraram e suspenderam a ventilação não invasiva (VNI) (mediana BCRSS: 1 [IQR 0-2]), 7 (12%) pacientes permaneceram estáveis em VNI e 13 (23%) pacientes pioraram (10 morreram, 3 foram internados na UTI). Dos 43 pacientes atendidos na UTI, 32 (74%) melhoraram (17 deles foram retirados do ventilador e receberam alta para a enfermaria), 1 (2%) permaneceu estável (BCRSS: 5) e 10 (24%) morreram (todos tinham BCRSS≥7 antes do TCZ). Em geral, em 10 dias, a condição respiratória melhorou ou estabilizou em 77 (77%) pacientes, dos quais 61 apresentaram uma resolução significativa de opacidades bilaterais difusas na radiografia de tórax e 15 receberam alta hospitalar. A condição respiratória piorou em 23 (23%) pacientes, dos quais 20 (20%) morreram. Todos os pacientes apresentavam linfopenia e níveis elevados de proteína C reativa (PCR), fibrinogênio, ferritina e IL-6 indicando SIH. Durante o seguimento de 10 dias, três casos de eventos adversos graves foram registrados: dois pacientes desenvolveram choque séptico e morreram, um teve perfuração gastrointestinal com necessidade de cirurgia de urgência e estava vivo no dia 10. Em conclusão, nossa série mostrou que o COVID-19 pneumonia com SDRA foi caracterizada por HIS. A resposta ao TCZ foi rápida, sustentada e associada a melhora clínica significativa.
Interleukin-1 blockade with high-dose anakinra in patients with COVID-19, acute respiratory distress syndrome, and hyperinflammation: a retrospective cohort study	https://www.thelancet.com/journals/lanrhe/article/PIIS2665-9913(20)30127-2/fulltext	07/05/2020	Artigo completo publicado em periódico científico	https://www.thelancet.com/journals/lanrhe/article/PIIS2665-9913(20)30127-2/fulltext	-	-	-	-	-	-	-	-	['Anakinra', 'Hidroxicloroquina', 'Lopinavir', 'Ritonavir']	['Anakinra', 'Hydroxychloroquine', 'Lopinavir', 'Ritonavir']	None.	32501454	The Lancet. Rheumatology	2665-9913	10.1016/S2665-9913(20)30127-2	Bloqueio de interleucina-1 com anakinra em altas doses em pacientes com COVID-19, síndrome do desconforto respiratório agudo e hiperinflamação: um estudo de coorte retrospectivo 	Nenhum.
Triple combination of interferon beta-1b , lopinavir – ritonavir, and ribavirin in the treatment of patients admitted to hospital with COVID-19 : an open-label, randomised, phase 2 trial	http://dx.doi.org/10.1016/S0140-6736(20)31042-4	08/05/2020	Artigo completo publicado em periódico científico	10.1016/S0140-6736(20)31042-4	0140-6736	1406736	LANCET (BRITISH EDITION)	A1	15.652	807	18.73	-	['Interferon beta', 'Lopinavir', 'Ribavirina', 'Ritonavir']	['Interferon beta', 'Lopinavir', 'Ribavirin', 'Ritonavir']	The Shaw-Foundation, Richard and Carol Yu, May Tam Mak Mei Yin, and Sanming Project of Medicine.	32401715	Lancet (London, England)	1474-547X	10.1016/S0140-6736(20)31042-4	Combinação tripla de interferon beta-1b, lopinavir – ritonavir e ribavirina no tratamento de pacientes internados com COVID-19: um estudo aberto, randomizado, fase 2 	The Shaw-Foundation, Richard e Carol Yu, May Tam Mak Mei Yin e Projeto Sanming de Medicina.
Rapid review for the anti-coronavirus effect of remdesivir	https://pubmed.ncbi.nlm.nih.gov/32378648/	11/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32378648/	-	-	-	-	-	-	-	-	['Remdesivir', 'Remdesivir']	['Remdesivir', 'Remdesivir']	The outbreak of SARS-CoV-2 rapidly spread across China and worldwide. Remdesivir had been proposed as a promising option for treating coronavirus disease 2019 (COVID-19). We provided a rapid review to critically assess the potential anti-coronavirus effect of remdesivir on COVID-19 and other coronaviruses based on the most up-to-date evidence. Even though remdesivir was proposed as a promising option for treating COVID-19 based on laboratory experiments and reports from compassionate use, its safety and effect in humans requires high-quality evidence from well-designed and adequately-powered clinical trials for further clarification.	32378648	Drug discoveries & therapeutics	1881-784X	10.5582/ddt.2020.01015	Revisão rápida do efeito anti-coronavírus do remdesivir 	O surto de SARS-CoV-2 se espalhou rapidamente pela China e pelo mundo. O remdesivir foi proposto como uma opção promissora para o tratamento da doença de coronavírus 2019 (COVID-19). Fornecemos uma revisão rápida para avaliar criticamente o potencial efeito anti-coronavírus do remdesivir no COVID-19 e outros coronavírus com base nas evidências mais atualizadas. Embora o remdesivir tenha sido proposto como uma opção promissora para o tratamento do COVID-19 com base em experimentos de laboratório e relatórios de uso compassivo, sua segurança e efeito em humanos exigem evidências de alta qualidade de ensaios clínicos bem projetados e com poder adequado para esclarecimentos adicionais.
