Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Efficacy of ACEIs/ARBs versus CCBs on the progression of COVID-19 patients with hypertension in Wuhan: A hospital-based retrospective cohort study	https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.26315	20/07/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26315	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Antagonistas do Receptor da Angiotensina II', 'Bloqueadores do Canal de Cálcio', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Calcium Channel Blockers', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	Eficácia de IECAs/BRA versus BCCs na progressão de pacientes com COVID-19 com hipertensão em Wuhan: Um estudo de coorte retrospectivo de base hospitalar 	-
A pandemic center's experience of managing pregnant women with COVID-19 infection in Turkey: A prospective cohort study	https://obgyn.onlinelibrary.wiley.com/doi/abs/10.1002/ijgo.13318	18/07/2020	Artigo completo publicado em periódico científico	10.1002/ijgo.13318	0020-7292	207292	INTERNATIONAL JOURNAL OF GYNAECOLOGY AND OBSTETRICS	A3	0.956	103	3.59	-	['Azitromicina', 'Heparina', 'Hidroxicloroquina', 'Lopinavir', 'Ritonavir']	['Azithromycin', 'Heparin', 'Hydroxychloroquine', 'Lopinavir', 'Ritonavir']	The clinical course of COVID 19 during pregnancy appears to be mild in the present study.	32682342	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	1879-3479	10.1002/ijgo.13318	A experiência de um centro pandêmico no manejo de mulheres grávidas com infecção por COVID-19 na Turquia: um estudo de coorte prospectivo 	O curso clínico do COVID 19 durante a gravidez parece ser leve no presente estudo.
Tocilizumab for the treatment of adult patients with severe COVID‐19 pneumonia: a single‐center cohort study	https://doi.org/10.1002/jmv.26308	16/07/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26308	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Tocilizumab para o tratamento de pacientes adultos com pneumonia grave por COVID-19: um estudo de coorte de centro único 	-
Atorvastatin associated with decreased hazard for death in COVID-19 patients admitted to an ICU: a retrospective cohort study	https://doi.org/10.1186/s13054-020-03154-4	14/07/2020	Artigo completo publicado em periódico científico	10.1186/s13054-020-03154-4	1364-8535	13648535	CRITICAL CARE (LONDON. PRINT)	A1	3.218	185	8.76	-	['Atorvastatina']	['Atorvastatin']	-	-	-	-	-	Atorvastatina associada à diminuição do risco de morte em pacientes com COVID-19 internados em uma UTI: um estudo de coorte retrospectivo 	-
Subcutaneous tocilizumab treatment in patients with severe COVID-19-related cytokine release syndrome: An observational cohort study	https://doi.org/10.1016/j.eclinm.2020.100410	15/07/2020	Artigo completo publicado em periódico científico	10.1016/j.eclinm.2020.100410	2589-5370	25895370	EClinicalMedicine	-	4.657	44	9.79	-	['Tocilizumabe']	['Tocilizumab']	Tocilizumab administered subcutaneously to patients with COVID-19 and CRS is a promising treatment for reduction in disease activity and improvement in lung function. The effect of tocilizumab should be confirmed in a randomised controlled trial.	32766535	EClinicalMedicine	2589-5370	10.1016/j.eclinm.2020.100410	Tratamento subcutâneo com tocilizumabe em pacientes com síndrome grave de liberação de citocinas relacionada à COVID-19: um estudo de coorte observacional 	Tocilizumabe administrado por via subcutânea a pacientes com COVID-19 e SRC é um tratamento promissor para redução da atividade da doença e melhora da função pulmonar. O efeito do tocilizumab deve ser confirmado em um estudo controlado randomizado.
Clinical Features of COVID-19 in Patients With Essential Hypertension and the Impacts of Renin-angiotensin-aldosterone System Inhibitors on the Prognosis of COVID-19 Patients	https://doi.org/10.1161/HYPERTENSIONAHA.120.15289	13/07/2020	Artigo completo publicado em periódico científico	10.1161/HYPERTENSIONAHA.120.15289	0194-911X	0194911X	HYPERTENSION (DALLAS, TEX. 1979)	A1	3.395	276	7.36	             Hypertension is one of the most common comorbidities in patients with coronavirus disease 2019 (COVID-19). This study aimed to clarify the impact of hypertension on COVID-19 and investigate whether the prior use of renin-angiotensin-aldosterone system (RAAS) inhibitors affects the prognosis of COVID-19. A total of 996 patients with COVID-19 were enrolled, including 282 patients with hypertension and 714 patients without hypertension. Propensity score-matched analysis (1:1 matching) was used to adjust the imbalanced baseline variables between the 2 groups. Patients with hypertension were further divided into the RAAS inhibitor group (n=41) and non-RAAS inhibitor group (n=241) according to their medication history. The results showed that COVID-19 patients with hypertension had more severe secondary infections, cardiac and renal dysfunction, and depletion of CD8             +            cells on admission. Patients with hypertension were more likely to have comorbidities and complications and were more likely to be classified as critically ill than those without hypertension. Cox regression analysis revealed that hypertension (hazard ratio, 95% CI, unmatched cohort [1.80, 1.20–2.70]; matched cohort [2.24, 1.36–3.70]) was independently associated with all-cause mortality in patients with COVID-19. In addition, hypertensive patients with a history of RAAS inhibitor treatment had lower levels of C-reactive protein and higher levels of CD4             +            cells. The mortality of patients in the RAAS inhibitor group (9.8% versus 26.1%) was significantly lower than that of patients in the non-RAAS inhibitor group. In conclusion, hypertension may be an independent risk factor for all-cause mortality in patients with COVID-19. Patients who previously used RAAS inhibitors may have a better prognosis.          	['Antagonistas do Receptor da Angiotensina II', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	Hypertension is one of the most common comorbidities in patients with coronavirus disease 2019 (COVID-19). This study aimed to clarify the impact of hypertension on COVID-19 and investigate whether the prior use of renin-angiotensin-aldosterone system (RAAS) inhibitors affects the prognosis of COVID-19. A total of 996 patients with COVID-19 were enrolled, including 282 patients with hypertension and 714 patients without hypertension. Propensity score-matched analysis (1:1 matching) was used to adjust the imbalanced baseline variables between the 2 groups. Patients with hypertension were further divided into the RAAS inhibitor group (n=41) and non-RAAS inhibitor group (n=241) according to their medication history. The results showed that COVID-19 patients with hypertension had more severe secondary infections, cardiac and renal dysfunction, and depletion of CD8	32654555	Hypertension (Dallas, Tex. : 1979)	1524-4563	10.1161/HYPERTENSIONAHA.120.15289	Características clínicas da COVID-19 em pacientes com hipertensão essencial e os impactos dos inibidores do sistema renina-angiotensina-aldosterona no prognóstico de pacientes com COVID-19 A 	hipertensão é uma das comorbidades mais comuns em pacientes com doença por coronavírus 2019 (COVID-19). Este estudo teve como objetivo esclarecer o impacto da hipertensão na COVID-19 e investigar se o uso prévio de inibidores do sistema renina-angiotensina-aldosterona (SRAA) afeta o prognóstico da COVID-19. Um total de 996 pacientes com COVID-19 foram inscritos, incluindo 282 pacientes com hipertensão e 714 pacientes sem hipertensão. A análise de correspondência de pontuação de propensão (correspondência de 1:1) foi usada para ajustar as variáveis basais desequilibradas entre os 2 grupos. Os pacientes com hipertensão foram divididos em grupo inibidor de RAAS (n=41) e grupo não inibidor de RAAS (n=241) de acordo com seu histórico de medicação. Os resultados mostraram que pacientes com COVID-19 com hipertensão tiveram infecções secundárias mais graves, disfunção cardíaca e renal e depleção de CD8
Bacillus Calmette–Guérin vaccination and clinical characteristics and outcomes of COVID-19 in Rhode Island, United States: a cohort study	https://www.cambridge.org/core/journals/epidemiology-and-infection/article/bacillus-calmetteguerin-vaccination-and-clinical-characteristics-and-outcomes-of-covid19-in-rhode-island-united-states-a-cohort-study/2A472746C49A1AB2C6AC698711C5049F	09/07/2020	Artigo completo publicado em periódico científico	https://www.cambridge.org/core/journals/epidemiology-and-infection/article/bacillus-calmetteguerin-vaccination-and-clinical-characteristics-and-outcomes-of-covid19-in-rhode-island-united-states-a-cohort-study/2A472746C49A1AB2C6AC698711C5049F	-	-	-	-	-	-	-	-	['Vacina BCG']	['BCG vaccine']	Coronavirus disease 2019 (COVID-19) has resulted in a global pandemic, and there is limited data on effective therapies. Bacillus Calmette-Guérin (BCG) vaccine, a live-attenuated strain derived from an isolate of Mycobacterium bovis and originally designed to prevent tuberculosis, has shown some efficacy against infection with unrelated pathogens. In this study, we reviewed 120 consecutive adult patients (≥18 years old) with COVID-19 at a major federally qualified health centre in Rhode Island, United States from 19 March to 29 April 2020. Median age was 39.5 years (interquartile range, 27.0-50.0), 30% were male and 87.5% were Latino/Hispanics. Eighty-two (68.3%) patients had BCG vaccination. Individuals with BCG vaccination were less likely to require hospital admission during the disease course (3.7% vs. 15.8%, P = 0.019). This association remained unchanged after adjusting for demographics and comorbidities (P = 0.017) using multivariate regression analysis. The finding from our study suggests the potential of BCG in preventing more severe COVID-19.	32641191	Epidemiology and infection	1469-4409	10.1017/S0950268820001569	Vacinação com Bacillus Calmette-Guérin e características clínicas e resultados da COVID-19 em Rhode Island, Estados Unidos: um estudo de coorte 	A doença de coronavírus 2019 (COVID-19) resultou em uma pandemia global e há dados limitados sobre terapias eficazes. A vacina Bacillus Calmette-Guérin (BCG), uma cepa viva atenuada derivada de um isolado de Mycobacterium bovis e originalmente projetada para prevenir a tuberculose, mostrou alguma eficácia contra a infecção por patógenos não relacionados. Neste estudo, revisamos 120 pacientes adultos consecutivos (≥18 anos) com COVID-19 em um importante centro de saúde federal qualificado em Rhode Island, Estados Unidos, de 19 de março a 29 de abril de 2020. A idade média foi de 39,5 anos (intervalo interquartil, 27,0-50,0), 30% eram do sexo masculino e 87,5% eram latinos/hispânicos. Oitenta e dois (68,3%) pacientes foram vacinados com BCG. Indivíduos com vacinação BCG foram menos propensos a necessitar de internação hospitalar durante o curso da doença (3,7% vs. 15,8%, P = 0,019). Essa associação permaneceu inalterada após o ajuste para dados demográficos e comorbidades (P = 0,017) usando análise de regressão multivariada. A descoberta do nosso estudo sugere o potencial do BCG na prevenção de COVID-19 mais grave.
Clinical characteristics and predictors of survival in adults with coronavirus disease 2019 receiving tocilizumab	https://doi.org/10.1016/j.jaut.2020.102512	03/07/2020	Artigo completo publicado em periódico científico	10.1016/j.jaut.2020.102512	0896-8411	8968411	JOURNAL OF AUTOIMMUNITY (PRINT)	A1	2.751	121	12.06	-	['Tocilizumabe']	['Tocilizumab']	Coronavirus disease 2019 (COVID-19) can progress to cytokine storm that is associated with organ dysfunction and death. The purpose of the present study is to determine clinical characteristics associated with 28 day in-hospital survival in patients with coronavirus disease 2019 (COVID-19) that received tocilizumab. This was a retrospective observational cohort study conducted at a five hospital health system in Michigan, United States. Adult patients with confirmed COVID-19 that were admitted to the hospital and received tocilizumab for cytokine storm from March 1, 2020 through April 3, 2020 were included. Patients were grouped into survivors and non-survivors based on 28 day in-hospital mortality. Study day 0 was defined as the day tocilizumab was administered. Factors independently associated with in-hospital survival at 28 days after tocilizumab administration were assessed. Epidemiologic, demographic, laboratory, prognostic scores, treatment, and outcome data were collected and analyzed. Clinical response was collected and defined as a decline of two levels on a six-point ordinal scale of clinical status or discharged alive from the hospital. Of the 81 patients included, the median age was 64 (58-71) years and 56 (69.1%) were male. The 28 day in-hospital mortality was 43.2%. There were 46 (56.8%) patients in the survivors and 35 (43.2%) in the non-survivors group. On study day 0 no differences were noted in demographics, clinical characteristics, severity of illness scores, or treatments received between survivors and non-survivors. C-reactive protein was significantly higher in the non-survivors compared to survivors. Compared to non-survivors, recipients of tocilizumab within 12 days of symptom onset was independently associated with survival (adjusted OR: 0.296, 95% CI: 0.098-0.889). SOFA score ≥8 on day 0 was independently associated with mortality (adjusted OR: 2.842, 95% CI: 1.042-7.753). Clinical response occurred more commonly in survivors than non-survivors (80.4% vs. 5.7%; p < 0.001). Improvements in the six-point ordinal scale and SOFA score were observed in survivors after tocilizumab. Early receipt of tocilizumab in patients with severe COVID-19 was an independent predictor for in-hospital survival at 28 days.	32646770	Journal of autoimmunity	1095-9157	10.1016/j.jaut.2020.102512	Características clínicas e preditores de sobrevivência em adultos com doença de coronavírus 2019 recebendo tocilizumab 	A doença de coronavírus 2019 (COVID-19) pode progredir para tempestade de citocinas associada à disfunção orgânica e morte. O objetivo do presente estudo é determinar as características clínicas associadas à sobrevida hospitalar de 28 dias em pacientes com doença por coronavírus 2019 (COVID-19) que receberam tocilizumabe. Este foi um estudo de coorte observacional retrospectivo realizado em um sistema de saúde de cinco hospitais em Michigan, Estados Unidos. Pacientes adultos com COVID-19 confirmado que foram admitidos no hospital e receberam tocilizumab para tempestade de citocinas de 1º de março de 2020 a 3 de abril de 2020 foram incluídos. Os pacientes foram agrupados em sobreviventes e não sobreviventes com base na mortalidade hospitalar em 28 dias. O dia 0 do estudo foi definido como o dia em que o tocilizumabe foi administrado. Fatores independentemente associados à sobrevida hospitalar em 28 dias após a administração de tocilizumab foram avaliados. Dados epidemiológicos, demográficos, laboratoriais, prognósticos, tratamento e resultados foram coletados e analisados. A resposta clínica foi coletada e definida como um declínio de dois níveis em uma escala ordinal de seis pontos do estado clínico ou alta viva do hospital. Dos 81 pacientes incluídos, a mediana de idade foi de 64 (58-71) anos e 56 (69,1%) eram do sexo masculino. A mortalidade hospitalar em 28 dias foi de 43,2%. Havia 46 (56,8%) pacientes no grupo de sobreviventes e 35 (43,2%) no grupo de não sobreviventes. No dia 0 do estudo, não foram observadas diferenças nos dados demográficos, características clínicas, gravidade dos escores da doença ou tratamentos recebidos entre sobreviventes e não sobreviventes. A proteína C reativa foi significativamente maior nos não sobreviventes em comparação com os sobreviventes. Em comparação com os não sobreviventes, os receptores de tocilizumabe dentro de 12 dias do início dos sintomas foram independentemente associados à sobrevida (OR ajustado: 0,296, IC 95%: 0,098-0,889). A pontuação SOFA ≥8 no dia 0 foi independentemente associada à mortalidade (OR ajustado: 2,842, IC 95%: 1,042-7,753). A resposta clínica ocorreu mais comumente em sobreviventes do que não sobreviventes (80,4% vs. 5,7%; p < 0,001). Melhorias na escala ordinal de seis pontos e pontuação SOFA foram observadas em sobreviventes após tocilizumab. O recebimento precoce de tocilizumabe em pacientes com COVID-19 grave foi um preditor independente de sobrevida hospitalar em 28 dias.
Clinical course, severity and mortality in a cohort of patients with COVID-19 with rheumatic diseases	https://ard.bmj.com/content/early/2020/06/30/annrheumdis-2020-218054	30/06/2020	Artigo completo publicado em periódico científico	https://ard.bmj.com/content/early/2020/06/30/annrheumdis-2020-218054	-	-	-	-	-	-	-	-	['Drogas antirreumáticas modificadoras de doenças', 'Hidroxicloroquina', 'Prednisona']	['Disease-modifying anti-rheumatic drugs', 'Hydroxychloroquine', 'Prednisone']	-	-	-	-	-	Curso clínico, gravidade e mortalidade em uma coorte de pacientes com COVID-19 com doenças reumáticas 	-
An Observational Cohort Study of Hydroxychloroquine and Azithromycin for COVID-19: (Can’t Get No) Satisfaction	https://doi.org/10.1016/j.ijid.2020.06.095	02/07/2020	Artigo completo publicado em periódico científico	10.1016/j.ijid.2020.06.095	1201-9712	12019712	INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES	A3	2.433	104	9.39	-	['Azitromicina', 'Hidroxicloroquina']	['Azithromycin', 'Hydroxychloroquine']	COVID-19 patients (n = 34) suffering from ARDS were treated with tocilizumab (TCZ). Outcome was classified in two groups: "Death" and "Recovery". Predictive factors of mortality were studied. Mean age was 75.3, mean oxygen (O	32623080	International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases	1878-3511	10.1016/j.ijid.2020.06.095	Um estudo de coorte observacional de hidroxicloroquina e azitromicina para COVID-19: (não é possível obter não) Satisfação 	Pacientes com COVID-19 (n = 34) que sofrem de SDRA foram tratados com tocilizumab (TCZ). O desfecho foi classificado em dois grupos: "Morte" e "Recuperação". Fatores preditivos de mortalidade foram estudados. A média de idade foi de 75,3 anos, a média de oxigênio (O
Incidence and clinical profiles of COVID-19 pneumonia in pregnant women: A single-centre cohort study from Spain	https://www.thelancet.com/journals/eclinm/article/PIIS2589-5370(20)30151-6/fulltext	15/06/2020	Artigo completo publicado em periódico científico	https://www.thelancet.com/journals/eclinm/article/PIIS2589-5370(20)30151-6/fulltext	-	-	-	-	-	-	-	-	['Amoxicilina', 'Azitromicina', 'Ceftriaxona', 'Esteroides', 'Hidroxicloroquina', 'Lopinavir', 'Ritonavir', 'Tocilizumabe']	['Amoxicillin', 'Azithromycin', 'Ceftriaxone', 'Ssteroids', 'Hydroxychloroquine', 'Lopinavir', 'Ritonavir', 'Tocilizumab']	Instituto de Salud Carlos III (COV20/00,181), Spanish Ministry of Science and Innovation.	32632417	EClinicalMedicine	2589-5370	10.1016/j.eclinm.2020.100407	Incidência e perfis clínicos de pneumonia por COVID-19 em mulheres grávidas: Um estudo de coorte de centro único do 	Instituto de Salud Carlos III da Espanha (COV20/00,181), Ministério da Ciência e Inovação da Espanha.
Lopinavir/ritonavir is associated with pneumonia resolution in COVID-19 patients with influenza coinfection: a retrospective matched-pair cohort study	https://doi.org/10.1002/jmv.26260	04/07/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26260	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Lopinavir', 'Ritonavir']	['Lopinavir', 'Ritonavir']	During the early stages of the pandemic, some coronavirus disease (COVID-19) patients were misdiagnosed as having influenza, which aroused the concern that some deaths attributed to influenza were actually COVID-19-related. However, little is known about whether coinfection with influenza contributes to severity of COVID-19 pneumonia, and the optimal therapeutic strategy for these patients. We retrospectively studied 128 hospitalized patients with COVID-19 pneumonia. All patients were positive severe acute respiratory syndrome coronavirus 2 positive by nucleic acid detection. Sixty-four cases were coinfected with influenza A/B and the other 64 were influenza negative, matched by age, sex, and days from onset of symptoms. Among the 64 coinfected patients, 54 (84.4%) were coinfected with influenza A, and 10 (15.6%) with influenza B. The median duration of viral shedding time from admission was longer for patients with influenza coinfection (17.0 days) than for those without influenza coinfection (12.0 days) (P < .001). The multivariable Cox proportional hazards model showed that the hazards ratio of resolution in lung involvement was 1.878 (P = .020) for patients administered lopinavir/ritonavir, compared with those not administered lopinavir/ritonavir (95% confidence interval: 1.103-3.196). Among influenza coinfected patients, those treated with lopinavir/ritonavir exhibited faster pneumonia resolution within 2 weeks after symptom onset (37% vs 1%; P = .001). There was no difference in lung involvement between influenza coinfected and noninfected groups. Lopinavir/ritonavir eliminated the difference of lung involvement between influenza coinfected and noninfected groups, indicating that lopinavir/ritonavir is associated with pneumonia resolution in COVID-19.	32621621	Journal of medical virology	1096-9071	10.1002/jmv.26260	COVID -19 com coinfecção por influenza: um estudo de coorte retrospectivo de pares pareados 	preocupação de que algumas mortes atribuídas à gripe estivessem realmente relacionadas ao COVID-19. No entanto, pouco se sabe se a coinfecção com influenza contribui para a gravidade da pneumonia por COVID-19 e a estratégia terapêutica ideal para esses pacientes. Estudamos retrospectivamente 128 pacientes hospitalizados com pneumonia por COVID-19. Todos os pacientes foram positivos para síndrome respiratória aguda grave coronavírus 2 positivo por detecção de ácido nucleico. Sessenta e quatro casos foram coinfectados com influenza A/B e os outros 64 foram negativos para influenza, pareados por idade, sexo e dias do início dos sintomas. Entre os 64 pacientes coinfectados, 54 (84,4%) foram coinfectados com influenza A e 10 (15,6%) com influenza B. A duração mediana do tempo de disseminação viral desde a admissão foi maior para pacientes com coinfecção por influenza (17,0 dias) do que para aqueles sem coinfecção por influenza (12,0 dias) (P < 0,001). O modelo multivariável de risco proporcional de Cox mostrou que a razão de risco de resolução no envolvimento pulmonar foi de 1,878 (P = 0,020) para pacientes que receberam lopinavir/ritonavir, em comparação com aqueles que não receberam lopinavir/ritonavir (intervalo de confiança de 95%: 1,103-3,196). Entre os pacientes coinfectados com influenza, aqueles tratados com lopinavir/ritonavir apresentaram resolução mais rápida da pneumonia dentro de 2 semanas após o início dos sintomas (37% vs 1%; P = 0,001). Não houve diferença no envolvimento pulmonar entre os grupos coinfectados e não infectados por influenza. Lopinavir/ritonavir eliminou a diferença de envolvimento pulmonar entre os grupos coinfectados e não infectados por influenza, indicando que lopinavir/ritonavir está associado à resolução da pneumonia no COVID-19.
Interleukin-6 blockade with sarilumab in severe COVID-19 pneumonia with systemic hyperinflammation: an open-label cohort study	https://pubmed.ncbi.nlm.nih.gov/32620597/	03/07/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32620597/	-	-	-	-	-	-	-	-	['Sarilumabe']	['Sarilumab']	During the early stages of the pandemic, some coronavirus disease (COVID-19) patients were misdiagnosed as having influenza, which aroused the concern that some deaths attributed to influenza were actually COVID-19-related. However, little is known about whether coinfection with influenza contributes to severity of COVID-19 pneumonia, and the optimal therapeutic strategy for these patients. We retrospectively studied 128 hospitalized patients with COVID-19 pneumonia. All patients were positive severe acute respiratory syndrome coronavirus 2 positive by nucleic acid detection. Sixty-four cases were coinfected with influenza A/B and the other 64 were influenza negative, matched by age, sex, and days from onset of symptoms. Among the 64 coinfected patients, 54 (84.4%) were coinfected with influenza A, and 10 (15.6%) with influenza B. The median duration of viral shedding time from admission was longer for patients with influenza coinfection (17.0 days) than for those without influenza coinfection (12.0 days) (P < .001). The multivariable Cox proportional hazards model showed that the hazards ratio of resolution in lung involvement was 1.878 (P = .020) for patients administered lopinavir/ritonavir, compared with those not administered lopinavir/ritonavir (95% confidence interval: 1.103-3.196). Among influenza coinfected patients, those treated with lopinavir/ritonavir exhibited faster pneumonia resolution within 2 weeks after symptom onset (37% vs 1%; P = .001). There was no difference in lung involvement between influenza coinfected and noninfected groups. Lopinavir/ritonavir eliminated the difference of lung involvement between influenza coinfected and noninfected groups, indicating that lopinavir/ritonavir is associated with pneumonia resolution in COVID-19.	32816702	Annals of the rheumatic diseases	1468-2060	10.1136/annrheumdis-2020-218724	sarilumabe na pneumonia grave por COVID-19 com hiperinflamação sistêmica: um estudo de coorte aberto 	algumas mortes atribuídas à gripe foram, na verdade, relacionadas ao COVID-19. No entanto, pouco se sabe se a coinfecção com influenza contribui para a gravidade da pneumonia por COVID-19 e a estratégia terapêutica ideal para esses pacientes. Estudamos retrospectivamente 128 pacientes hospitalizados com pneumonia por COVID-19. Todos os pacientes foram positivos para síndrome respiratória aguda grave coronavírus 2 positivo por detecção de ácido nucleico. Sessenta e quatro casos foram coinfectados com influenza A/B e os outros 64 foram negativos para influenza, pareados por idade, sexo e dias do início dos sintomas. Entre os 64 pacientes coinfectados, 54 (84,4%) foram coinfectados com influenza A e 10 (15,6%) com influenza B. A duração mediana do tempo de disseminação viral desde a admissão foi maior para pacientes com coinfecção por influenza (17,0 dias) do que para aqueles sem coinfecção por influenza (12,0 dias) (P < 0,001). O modelo multivariável de risco proporcional de Cox mostrou que a razão de risco de resolução no envolvimento pulmonar foi de 1,878 (P = 0,020) para pacientes que receberam lopinavir/ritonavir, em comparação com aqueles que não receberam lopinavir/ritonavir (intervalo de confiança de 95%: 1,103-3,196). Entre os pacientes coinfectados com influenza, aqueles tratados com lopinavir/ritonavir apresentaram resolução mais rápida da pneumonia dentro de 2 semanas após o início dos sintomas (37% vs 1%; P = 0,001). Não houve diferença no envolvimento pulmonar entre os grupos coinfectados e não infectados por influenza. Lopinavir/ritonavir eliminou a diferença de envolvimento pulmonar entre os grupos coinfectados e não infectados por influenza, indicando que lopinavir/ritonavir está associado à resolução da pneumonia no COVID-19.
Use of Baricitinib in Patients with Moderate and Severe COVID-19	https://doi.org/10.1093/cid/ciaa879	29/06/2020	Artigo completo publicado em periódico científico	10.1093/cid/ciaa879	1058-4838	10584838	CLINICAL INFECTIOUS DISEASES	A1	4.394	353	8.72	 Abstract                Hyperinflammation is associated with increased mortality in coronavirus disease 2019 (COVID-19). In this retrospective, uncontrolled patient cohort with moderate -severe COVID-19, treatment with baricitinib plus hydroxychloroquine was associated with recovery in 11 of 15 patients. Baricitinib for the treatment of COVID-19 should be further investigated in randomized, controlled clinical trials.	['Baricitinibe', 'Hidroxicloroquina']	['Baricitinib', 'Hydroxychloroquine']	-	-	-	-	-	Uso de Baricitinibe em Pacientes com COVID-19 Moderado e Grave 	-
Incidence of severe COVID-19 in a Spanish cohort of 1037 patients with rheumatic diseases treated with biologics and JAK-inhibitors.	https://ard.bmj.com/content/early/2020/06/25/annrheumdis-2020-218152	25/06/2020	Artigo completo publicado em periódico científico	https://ard.bmj.com/content/early/2020/06/25/annrheumdis-2020-218152	-	-	-	-	-	-	-	-	['Azitromicina', 'Colchicina', 'Drogas antirreumáticas modificadoras de doenças', 'Hidroxicloroquina', 'Inibidores de Janus Kinase (JAK)', 'Prednisona']	['Azithromycin', 'Colchicine', 'Disease-modifying anti-rheumatic drugs', 'Hydroxychloroquine', 'Janus Kinase Inhibitors (JAK)', 'Prednisone']	-	-	-	-	-	Incidência de COVID-19 grave em uma coorte espanhola de 1.037 pacientes com doenças reumáticas tratados com biológicos e inibidores de JAK. 	-
Tocilizumab in patients with severe COVID-19: a retrospective cohort study	https://doi.org/10.1016/S2665-9913(20)30173-9	24/06/2020	Artigo completo publicado em periódico científico	10.1016/S2665-9913(20)30173-9	2665-9913	26659913	Lancet Rheumatology, The	-	6.633	28	9.58	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Tocilizumab em pacientes com COVID-19 grave: um estudo de coorte retrospectivo 	-
