Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Negative impact of hyperglycaemia on tocilizumab therapy in Covid-19 patients	https://doi.org/doi:10.1016/j.diabet.2020.05.005	21/05/2020	Artigo completo publicado em periódico científico	doi:10.1016/j.diabet.2020.05.005	1262-3636	12623636	DIABETES & METABOLISM	A2	1.834	94	4.51	-	['Tocilizumabe']	['Tocilizumab']	Tocilizumab (TCZ) is used for treating moderate-to-severe Covid-19 pneumonia by targeting interleukin-6 receptors (IL-6Rs) and reducing cytokine release. Yet, in spite of this therapy, patients with vs. patients without diabetes have an adverse disease course. In fact, glucose homoeostasis has influenced the outcomes of diabetes patients with infectious diseases. Of the 475 Covid-19-positive patients admitted to infectious disease departments (University of Bologna, University Vanvitelli of Napoli, San Sebastiano Caserta Hospital) in Italy since 1 March 2020, 31 (39.7%) hyperglycaemic and 47 (60.3%) normoglycaemic patients (blood glucose levels ≥140mg/dL) were retrospectively evaluated at admission and during their hospital stay. Of note, 20 (64%) hyperglycaemic and 11 (23.4%) normoglycaemic patients had diabetes (P<0.01). At admission, hyperglycaemic vs. normoglycaemic patients had fivefold higher IL-6 levels, which persisted even after TCZ administration (P<0.05). Intriguingly, in a risk-adjusted Cox regression analysis, TCZ in hyperglycaemic patients failed to attenuate risk of severe outcomes as it did in normoglycaemic patients (P<0.009). Also, in hyperglycaemic patients, higher IL-6 plasma levels reduced the effects of TCZ, while adding IL-6 levels to the Cox regression model led to loss of significance (P<0.07) of its effects. Moreover, there was evidence that optimal Covid-19 infection management with TCZ is not achieved during hyperglycaemia in both diabetic and non-diabetic patients. These data may be of interest to currently ongoing clinical trials of TCZ effects in Covid-19 patients and of optimal control of glycaemia in this patient subset.	32447102	Diabetes & metabolism	1878-1780	10.1016/j.diabet.2020.05.005	Impacto negativo da hiperglicemia na terapia com tocilizumabe em pacientes com Covid- 	19 No entanto, apesar desta terapia, pacientes com vs. pacientes sem diabetes têm um curso adverso da doença. De fato, a homeostase da glicose influenciou os resultados de pacientes diabéticos com doenças infecciosas. Dos 475 pacientes positivos para Covid-19 admitidos em departamentos de doenças infecciosas (Universidade de Bolonha, Universidade Vanvitelli de Napoli, Hospital San Sebastiano Caserta) na Itália desde 1º de março de 2020, 31 (39,7%) pacientes hiperglicêmicos e 47 (60,3%) normoglicêmicos (níveis de glicose no sangue ≥140mg/dL) foram avaliados retrospectivamente na admissão e durante a internação. Vale ressaltar que 20 (64%) pacientes hiperglicêmicos e 11 (23,4%) normoglicêmicos apresentavam diabetes (P<0,01). Na admissão, pacientes hiperglicêmicos versus normoglicêmicos apresentavam níveis de IL-6 cinco vezes mais elevados, que persistiram mesmo após a administração de TCZ (P<0,05). Curiosamente, em uma análise de regressão de Cox ajustada ao risco, o TCZ em pacientes hiperglicêmicos não conseguiu atenuar o risco de desfechos graves como fez em pacientes normoglicêmicos (P <0,009). Além disso, em pacientes hiperglicêmicos, níveis plasmáticos mais altos de IL-6 reduziram os efeitos do TCZ, enquanto a adição de níveis de IL-6 ao modelo de regressão de Cox levou à perda de significância (P<0,07) de seus efeitos. Além disso, houve evidências de que o gerenciamento ideal da infecção por Covid-19 com TCZ não é alcançado durante a hiperglicemia em pacientes diabéticos e não diabéticos. Esses dados podem ser de interesse para os ensaios clínicos atualmente em andamento dos efeitos do TCZ em pacientes com Covid-19 e do controle ideal da glicemia neste subgrupo de pacientes.
Remdesivir: Review of pharmacology, pre-clinical data and emerging clinical experience for COVID-19	https://accpjournals.onlinelibrary.wiley.com/doi/full/10.1002/phar.2429	23/05/2020	Artigo completo publicado em periódico científico	10.1002/phar.2429	0277-0008	2770008	PHARMACOTHERAPY (CARLISLE, MA.)	A2	1.308	114	4.82	-	['Remdesivir', 'Remdesivir']	['Remdesivir', 'Remdesivir']	The global pandemic of novel coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has created an urgent need for effective antivirals. Remdesivir (formerly GS-5734) is a nucleoside analogue pro-drug currently being evaluated in COVID-19 clinical trials. Its unique structural features allow high concentrations of the active triphosphate metabolite to be delivered intracellularly and it evades proofreading to successfully inhibit viral RNA synthesis. In pre-clinical models, remdesivir has demonstrated potent antiviral activity against diverse human and zoonotic β-coronaviruses, including SARS-CoV-2. In this article, we critically review available data on remdesivir with an emphasis on biochemistry, pharmacology, pharmacokinetics, and in vitro activity against coronaviruses as well as clinical experience and current progress in COVID-19 clinical trials.	32446287	Pharmacotherapy	1875-9114	10.1002/phar.2429	Remdesivir: Revisão de farmacologia, dados pré-clínicos e experiência clínica emergente para COVID-19 	A pandemia global da doença do novo coronavírus 2019 (COVID-19) causada pelo coronavírus 2 da síndrome respiratória aguda grave (SARS-CoV-2) criou um necessidade de antivirais eficazes. O remdesivir (anteriormente GS-5734) é um pró-fármaco análogo de nucleosídeo atualmente sendo avaliado em ensaios clínicos de COVID-19. Suas características estruturais únicas permitem que altas concentrações do metabólito trifosfato ativo sejam entregues intracelularmente e evita a revisão para inibir com sucesso a síntese de RNA viral. Em modelos pré-clínicos, o remdesivir demonstrou potente atividade antiviral contra diversos β-coronavírus humanos e zoonóticos, incluindo SARS-CoV-2. Neste artigo, revisamos criticamente os dados disponíveis sobre o remdesivir com ênfase em bioquímica, farmacologia, farmacocinética e atividade in vitro contra coronavírus, bem como a experiência clínica e o progresso atual nos ensaios clínicos de COVID-19.
Cardiovascular Impairment in COVID-19: Learning From Current Options for Cardiovascular Anti-Inflammatory Therapy	https://doi.org/10.3389/fcvm.2020.00078	30/04/2020	Artigo completo publicado em periódico científico	10.3389/fcvm.2020.00078	2297-055X	2297055X	FRONTIERS IN CARDIOVASCULAR MEDICINE	B4	1.443	44	5.5	-	['Anakinra', 'Canaquinumabe', 'Etanercepte', 'Infliximabe', 'Terapia celular', 'Tocilizumabe']	['Anakinra', 'Canakinumab', 'Etanercept', 'Infliximab', 'Cell therapy', 'Tocilizumab']	In December 2019, Coronavirus Disease 2019 (COVID-19) caused by SARS-CoV-2, occurred in China and has currently led to a global pandemic. In addition to respiratory involvement, COVID-19 was also associated with significant multiple organ dysfunction syndrome (MODS). Cardiovascular impairment has been observed and is now drawing growing attention. Cardiovascular protective strategies are urgent and of great significance to the overall prognosis of COVID-19 patients. Direct viral infection, cytokine storm, and aggravation of existing cardiovascular diseases were recognized as possible mechanisms of cardiovascular impairment in COVID-19. Hyperactivated inflammation plays an important role in all three mechanisms and is considered to be fundamental in the development of cardiovascular impairment and MODS in COVID-19. Therefore, in addition to conventional cardiovascular treatment, anti-inflammatory therapy is a reasonable strategy for severe cases to further enhance cardiovascular protection and potentially mitigate MODS. We reviewed the inflammatory features and current promising treatments of COVID-19 as well as cardiovascular anti-inflammatory therapies that have been verified in previous clinical trials with positive outcomes. We believe that targeting the central pathway (IL-1β, TNF-α, IL-6), balancing the Th1 and Th2 response, and administering long-term anti-inflammatory therapy might be promising prospects to reduce cardiovascular impairment and even MODS during the acute and recovery phases of COVID-19. The cardiovascular anti-inflammatory therapies might be of great application value to the management of COVID-19 patients and we further propose an algorithm for the selection of anti-inflammatory therapy for COVID-19 patients with or at high risk of cardiovascular impairment. We recommend to take the experiences in cardiovascular anti-inflammatory therapy as references in the management of COVID-19 and conduct related clinical trials, while the clinical translation of novel treatments from preclinical studies or 	32426374	Frontiers in cardiovascular medicine	2297-055X	10.3389/fcvm.2020.00078	Comprometimento Cardiovascular no COVID-19: Aprendendo com as Opções Atuais para Terapia Anti-Inflamatória 	Cardiovascular Além do envolvimento respiratório, o COVID-19 também foi associado à síndrome significativa da disfunção de múltiplos órgãos (MODS). Comprometimento cardiovascular tem sido observado e agora está chamando cada vez mais atenção. As estratégias de proteção cardiovascular são urgentes e de grande importância para o prognóstico geral dos pacientes com COVID-19. Infecção viral direta, tempestade de citocinas e agravamento de doenças cardiovasculares existentes foram reconhecidos como possíveis mecanismos de comprometimento cardiovascular no COVID-19. A inflamação hiperativada desempenha um papel importante em todos os três mecanismos e é considerada fundamental no desenvolvimento de comprometimento cardiovascular e MODS no COVID-19. Portanto, além do tratamento cardiovascular convencional, a terapia anti-inflamatória é uma estratégia razoável para casos graves para aumentar ainda mais a proteção cardiovascular e potencialmente mitigar a MODS. Revisamos as características inflamatórias e os tratamentos promissores atuais do COVID-19, bem como as terapias anti-inflamatórias cardiovasculares que foram verificadas em ensaios clínicos anteriores com resultados positivos. Acreditamos que direcionar a via central (IL-1β, TNF-α, IL-6), equilibrar a resposta Th1 e Th2 e administrar terapia anti-inflamatória a longo prazo podem ser perspectivas promissoras para reduzir o comprometimento cardiovascular e até mesmo MODS durante o fases agudas e de recuperação do COVID-19. As terapias anti-inflamatórias cardiovasculares podem ser de grande valor de aplicação para o manejo de pacientes com COVID-19 e propomos ainda um algoritmo para a seleção de terapia anti-inflamatória para pacientes com COVID-19 com ou com alto risco de comprometimento cardiovascular. Recomendamos tomar as experiências em terapia anti-inflamatória cardiovascular como referência no manejo do COVID-19 e conduzir ensaios clínicos relacionados, enquanto a tradução clínica de novos tratamentos de estudos pré-clínicos ou
Role of adjunctive treatment strategies in COVID-19 and a review of international and national clinical guidelines	https://doi.org/10.1186/s40779-020-00251-x	05/05/2020	Artigo completo publicado em periódico científico	10.1186/s40779-020-00251-x	2054-9369	20549369	Military Medical Research	-	2.277	25	15.59	 Abstract The coronavirus disease (COVID-19) pandemic has led to a global struggle to cope with the sheer numbers of infected persons, many of whom require intensive care support or eventually succumb to the illness. The outbreak is managed by a combination of disease containment via public health measures and supportive care for those who are affected. To date, there is no specific anti-COVID-19 treatment. However, the urgency to identify treatments that could turn the tide has led to the emergence of several investigational drugs as potential candidates to improve outcome, especially in the severe to critically ill. While many of these adjunctive drugs are being investigated in clinical trials, professional bodies have attempted to clarify the setting where the use of these drugs may be considered as off-label or compassionate use. This review summarizes the clinical evidence of investigational adjunctive treatments used in COVID-19 patients as well as the recommendations of their use from guidelines issued by international and national organizations in healthcare.	['Cloroquina', 'Corticosteroides', 'Heparina', 'Hidroxicloroquina', 'Lopinavir', 'Plasma convalescente', 'Remdesivir', 'Ritonavir', 'Terapia celular', 'Tocilizumabe', 'Umifenovir']	['Chloroquine', 'Corticosteroids', 'Heparin', 'Hydroxychloroquine', 'Lopinavir', 'Convalescent plasma', 'Remdesivir', 'Ritonavir', 'Cell therapy', 'Tocilizumab', 'Umifenovir']	-	-	-	-	-	Papel das estratégias de tratamento adjuvante no COVID-19 e uma revisão das diretrizes clínicas internacionais e nacionais 	-
Hydroxychloroquine for COVID-19: A review and a debate based on available clinical trials/case studies	http://dx.doi.org/10.22270/jddt.v10i3.4110	21/05/2020	Artigo completo publicado em periódico científico	10.22270/jddt.v10i3.4110	2250-1177	22501177	-	-	-	-	-	 Hydroxychloroquine (HCQ) as a drug grabbed serious attention of whole world in dealing with COVID-19 pandemic. Recently some in-vitro and in-vivo study showing possible inhibition of SARS-CoV-2 by use of HCQ. However at the same time, some case studies showing NO clinical benefit/ poor clinical outcome with substantial detrimental adverse effects by use of HCQ in treatment of coronavirus disease-2019. Thus, the HCQ use (in COVID-19 treatment) is of current international interest, although a consensus has not yet been reached. More evidences are still required to prove efficacy of HCQ against COVID-19. In view of this, the present review highlights the current ongoing research related to use of HCQ in treatment coronavirus disease-2019. The present review will discuss the possible anti-viral mechanism of HCQ, prophylaxis strategy and effect of HCQ against SARS-CoV-2 virus in-vitro study. Further this review also summarizes and debates all available clinical trials/ case studies of HCQ use against COVID-19 (with clinical outcome). Finally possible detrimental adverse effects are also discussed considering the public health and pharmacovigilance concern.&#x0D;Keywords: Potency of hydroxychloroquine; COVID-19; Coronavirus disease-2019; Clinical trials; SARS-CoV-2; Adverse effects of hydroxychloroquine; Pharmacovigilance concern	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	Hidroxicloroquina para COVID-19: Uma revisão e um debate com base em ensaios clínicos/estudos de caso disponíveis 	-
Towards treatment planning of COVID-19: Rationale and hypothesis for the use of multiple immunosuppressive agents: Anti-antibodies, immunoglobulins, and corticosteroids	https://doi.org/10.1016/j.intimp.2020.106560	08/05/2020	Artigo completo publicado em periódico científico	10.1016/j.intimp.2020.106560	1567-5769	15675769	INTERNATIONAL IMMUNOPHARMACOLOGY (PRINT)	A2	1.059	119	5.61	-	['Anticorpos', 'Corticosteroides', 'Imunoglobulina', 'Interferon recombinante tipo 1', 'Plasma convalescente', 'Tocilizumabe']	['Antibodies', 'Corticosteroids', 'Immunoglobulin', 'Recombinant Interferon Type 1', 'Convalescent Plasma', 'Tocilizumab']	The novel coronavirus, SARS-CoV2, can cause a potentially fatal disease, COVID-19, in humans. Here, we will provide an overview of therapeutic options for COVID-19. Plasma from patients recovered from COVID-19 that contains antibodies against SARS-CoV2 has shown promising results in patients with severe COVID-19. Also, IVIG, combined with moderate-dose of corticosteroids, might improve patient outcomes. Evidence links COVID-19 to variable degrees of inflammation. Studies show that the use of corticosteroids might accelerate recovery from COVID-19. There are, however, no controlled clinical trials that show whether the use of corticosteroids can reduce COVID-19-related death. Also, the pro-inflammatory cytokine IL6 is the best-documented cytokine in COVID-19 correlated with severity, criticality, viral load, and prognosis of patients with COVID-19. Tocilizumab, a monoclonal antibody against IL6, could confer clinical benefit in patients with high IL6 levels. Essential elements that process SARS-CoV2 cell entry and specific characteristics that allow SARS-CoV2 to escape the immune system have the potential as targets for COVID-19 therapy.	32413736	International immunopharmacology	1878-1705	10.1016/j.intimp.2020.106560	Para o planejamento do tratamento do COVID-19: Fundamentação e hipótese para o uso de vários agentes imunossupressores: Anti-anticorpos, imunoglobulinas e corticosteróides 	O novo coronavírus, SARS-CoV2, pode causar uma doença potencialmente fatal, COVID-19, em humanos. Aqui, forneceremos uma visão geral das opções terapêuticas para o COVID-19. O plasma de pacientes recuperados de COVID-19 que contém anticorpos contra SARS-CoV2 mostrou resultados promissores em pacientes com COVID-19 grave. Além disso, a IGIV, combinada com doses moderadas de corticosteróides, pode melhorar os resultados dos pacientes. Evidências ligam o COVID-19 a graus variáveis de inflamação. Estudos mostram que o uso de corticosteroides pode acelerar a recuperação do COVID-19. No entanto, não há ensaios clínicos controlados que mostrem se o uso de corticosteroides pode reduzir a morte relacionada ao COVID-19. Além disso, a citocina pró-inflamatória IL6 é a citocina mais bem documentada em COVID-19 correlacionada com gravidade, criticidade, carga viral e prognóstico de pacientes com COVID-19. Tocilizumab, um anticorpo monoclonal contra IL6, pode conferir benefício clínico em pacientes com altos níveis de IL6. Elementos essenciais que processam a entrada de células SARS-CoV2 e características específicas que permitem que o SARS-CoV2 escape do sistema imunológico têm potencial como alvos para a terapia COVID-19.
Use of subcutaneous tocilizumab in patients with COVID-19 pneumonia	https://doi.org/10.1002/jmv.26016	15/05/2020	Artigo completo publicado em periódico científico	10.1002/jmv.26016	0146-6615	1466615	JOURNAL OF MEDICAL VIROLOGY (PRINT)	B1	2.656	137	14.76	-	['Tocilizumabe']	['Tocilizumab']	The objective of this study was to investigate the efficacy and safety of early treatment with sarilumab, added to standard of care (SOC), in hospitalized adults with COVID-19. Methods included phase II, open-label, randomized, controlled clinical trial of hospitalized patients with COVID-19 pneumonia and interleukin (IL)-6 levels ≥ 40 pg/mL and/or d-dimer > 1,500 ng/mL. Participants were randomized (1:1:1) to receive SOC (control group), SOC plus a single subcutaneous dose of sarilumab 200 mg (sarilumab-200 group), or SOC plus a single subcutaneous dose of sarilumab 400 mg (sarilumab-400 group). The primary outcome variable was the development of acute respiratory distress syndrome (ARDS) requiring high-flow nasal oxygenation (HFNO), non-invasive mechanical ventilation (NIMV) or invasive mechanical ventilation (IMV) at day 28. One-hundred and 15 participants (control group, 	34902262	Antimicrobial agents and chemotherapy	1098-6596	10.1128/AAC.02107-21	Uso de tocilizumabe subcutâneo em pacientes com pneumonia por COVID-19 	O objetivo deste estudo foi investigar a eficácia e segurança do tratamento precoce com sarilumabe, adicionado ao padrão de atendimento (SOC), em adultos hospitalizados com COVID-19. Os métodos incluíram ensaio clínico de fase II, aberto, randomizado e controlado de pacientes hospitalizados com pneumonia por COVID-19 e níveis de interleucina (IL)-6 ≥ 40 pg/mL e/ou d-dímero > 1.500 ng/mL. Os participantes foram randomizados (1:1:1) para receber SOC (grupo controle), SOC mais uma dose subcutânea única de sarilumabe 200 mg (grupo sarilumabe-200) ou SOC mais uma dose subcutânea única de sarilumabe 400 mg (sarilumab-400) grupo). A variável de desfecho primário foi o desenvolvimento de síndrome do desconforto respiratório agudo (SDRA) exigindo oxigenação nasal de alto fluxo (HFNO), ventilação mecânica não invasiva (VMNI) ou ventilação mecânica invasiva (VMI) no dia 28. Cento e 15 participantes (grupo de controle,
A systematic review on use of aminoquinolines for the therapeutic management of COVID-19: Efficacy, safety and clinical trials	https://www.sciencedirect.com/science/article/pii/S0024320520305233	11/05/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S0024320520305233	-	-	-	-	-	-	-	-	['Cloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Hydroxychloroquine']	-	-	-	-	-	Uma revisão sistemática sobre o uso de aminoquinolinas para o manejo terapêutico de COVID-19: Eficácia, segurança e ensaios clínicos 	-
SARS-CoV-2 Rates in BCG-Vaccinated and Unvaccinated Young Adults	https://jamanetwork.com/journals/jama/fullarticle/2766182	13/05/2020	Artigo completo publicado em periódico científico	https://jamanetwork.com/journals/jama/fullarticle/2766182	-	-	-	-	-	-	-	-	['Vacina']	['Vaccine']	Our study indicated that there is no upregulation regarding host factors potentially promoting SARS-CoV-2 virus entry into host cells when the SGLT2-blocker empagliflozin, telmisartan and the DPP4-inhibitor blocker linagliptin are used. The results obtained in a preclinical, experimental non-diabetic kidney failure model need confirmation in ongoing interventional clinical trials.	32401274	JAMA	1538-3598	10.1001/jama.2020.8189	CoV -2 em adultos jovens vacinados com BCG e não vacinados 	bloqueador linagliptina são usados. Os resultados obtidos em um modelo pré-clínico experimental de insuficiência renal não diabética precisam de confirmação em ensaios clínicos intervencionistas em andamento.
Potential Cytoprotective Activity of Ozone Therapy in SARS-CoV-2/COVID-19	https://pubmed.ncbi.nlm.nih.gov/32384798/	06/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32384798/	-	-	-	-	-	-	-	-	['Ozonioterapia']	['Ozone Therapy']	(1) Background: The emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) disease (COVID-19) in China at the end of 2019 has caused a large global outbreak. Systemic ozone therapy (OT) could be potentially useful in the clinical management of several complications secondary to SARS-CoV-2. The rationale and mechanism of action has already been proven clinically in other viral infections and has been shown in research studies to be highly effective at decreasing organ damage mediated by inflammation and oxidative stress. This review summarizes the OT studies that illustrate the possible cytoprotective mechanism of action of ozone and its physiological by-products in target organs affected by SARS-CoV-2. (2) Methods: This review encompasses a total of 74 peer-reviewed original articles. It is mainly focused on ozone as a modulator of the NF-κ B/Nrf2 pathways and IL-6/IL-1β expression. (3) Results: In experimental models and the few existent clinical studies, homeostasis of the free radical and antioxidant balance by OT was associated with a modulation of NF-κ B/Nrf2 balance and IL-6 and IL-1β expression. These molecular mechanisms support the cytoprotective effects of OT against tissue damage present in many inflammatory diseases, including viral infections. (4) Conclusions: The potential cytoprotective role of OT in the management of organ damage induced by COVID-19 merits further research. Controlled clinical trials are needed.	32384798	Antioxidants (Basel, Switzerland)	2076-3921	10.3390/antiox9050389	Potencial atividade citoprotetora da terapia com ozônio em SARS-CoV-2/COVID-19 	(1) Antecedentes: O surgimento da síndrome respiratória aguda grave por coronavírus 2 (SARS-CoV-2) doença (COVID-19) na China no final de 2019 causou um grande surto global. A terapia sistêmica com ozônio (OT) pode ser potencialmente útil no manejo clínico de várias complicações secundárias ao SARS-CoV-2. A lógica e o mecanismo de ação já foram comprovados clinicamente em outras infecções virais e demonstraram em estudos de pesquisa serem altamente eficazes na diminuição do dano orgânico mediado por inflamação e estresse oxidativo. Esta revisão resume os estudos de TO que ilustram o possível mecanismo de ação citoprotetor do ozônio e seus subprodutos fisiológicos em órgãos-alvo afetados pelo SARS-CoV-2. (2) Métodos: Esta revisão abrange um total de 74 artigos originais revisados por pares. É focado principalmente no ozônio como modulador das vias NF-κ B/Nrf2 e expressão de IL-6/IL-1β. (3) Resultados: Em modelos experimentais e nos poucos estudos clínicos existentes, a homeostase do balanço de radicais livres e antioxidantes por OT foi associada a uma modulação do balanço de NF-κ B/Nrf2 e expressão de IL-6 e IL-1β. Esses mecanismos moleculares suportam os efeitos citoprotetores da OT contra danos teciduais presentes em muitas doenças inflamatórias, incluindo infecções virais. (4) Conclusões: O potencial papel citoprotetor da OT na gestão de danos nos órgãos induzidos por COVID-19 merece mais pesquisas. Ensaios clínicos controlados são necessários.
Rapid review for the anti-coronavirus effect of remdesivir	https://pubmed.ncbi.nlm.nih.gov/32378648/	11/05/2020	Artigo completo publicado em periódico científico	PUBMED_ID:32378648/	-	-	-	-	-	-	-	-	['Remdesivir', 'Remdesivir']	['Remdesivir', 'Remdesivir']	The outbreak of SARS-CoV-2 rapidly spread across China and worldwide. Remdesivir had been proposed as a promising option for treating coronavirus disease 2019 (COVID-19). We provided a rapid review to critically assess the potential anti-coronavirus effect of remdesivir on COVID-19 and other coronaviruses based on the most up-to-date evidence. Even though remdesivir was proposed as a promising option for treating COVID-19 based on laboratory experiments and reports from compassionate use, its safety and effect in humans requires high-quality evidence from well-designed and adequately-powered clinical trials for further clarification.	32378648	Drug discoveries & therapeutics	1881-784X	10.5582/ddt.2020.01015	Revisão rápida do efeito anti-coronavírus do remdesivir 	O surto de SARS-CoV-2 se espalhou rapidamente pela China e pelo mundo. O remdesivir foi proposto como uma opção promissora para o tratamento da doença de coronavírus 2019 (COVID-19). Fornecemos uma revisão rápida para avaliar criticamente o potencial efeito anti-coronavírus do remdesivir no COVID-19 e outros coronavírus com base nas evidências mais atualizadas. Embora o remdesivir tenha sido proposto como uma opção promissora para o tratamento do COVID-19 com base em experimentos de laboratório e relatórios de uso compassivo, sua segurança e efeito em humanos exigem evidências de alta qualidade de ensaios clínicos bem projetados e com poder adequado para esclarecimentos adicionais.
Rethinking the role of hydroxychloroquine in the treatment of COVID-19	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202000919	29/04/2020	Artigo completo publicado em periódico científico	10.1096/fj.202000919	0892-6638	8926638	THE FASEB JOURNAL	A1	1.385	287	5.11	-	['Cloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Hydroxychloroquine']	There are currently no proven or approved treatments for coronavirus disease 2019 (COVID-19). Early anecdotal reports and limited in vitro data led to the significant uptake of hydroxychloroquine (HCQ), and to lesser extent chloroquine (CQ), for many patients with this disease. As an increasing number of patients with COVID-19 are treated with these agents and more evidence accumulates, there continues to be no high-quality clinical data showing a clear benefit of these agents for this disease. Moreover, these agents have the potential to cause harm, including a broad range of adverse events including serious cardiac side effects when combined with other agents. In addition, the known and potent immunomodulatory effects of these agents which support their use in the treatment of auto-immune conditions, and provided a component in the original rationale for their use in patients with COVID-19, may, in fact, undermine their utility in the context of the treatment of this respiratory viral infection. Specifically, the impact of HCQ on cytokine production and suppression of antigen presentation may have immunologic consequences that hamper innate and adaptive antiviral immune responses for patients with COVID-19. Similarly, the reported in vitro inhibition of viral proliferation is largely derived from the blockade of viral fusion that initiates infection rather than the direct inhibition of viral replication as seen with nucleoside/tide analogs in other viral infections. Given these facts and the growing uncertainty about these agents for the treatment of COVID-19, it is clear that at the very least thoughtful planning and data collection from randomized clinical trials are needed to understand what if any role these agents may have in this disease. In this article, we review the datasets that support or detract from the use of these agents for the treatment of COVID-19 and render a data informed opinion that they should only be used with caution and in the context of carefully thought out clinical trials, or on a case-by-case basis after rigorous consideration of the risks and benefits of this therapeutic approach.	32350928	FASEB journal : official publication of the Federation of American Societies for Experimental Biology	1530-6860	10.1096/fj.202000919	Repensando o papel da hidroxicloroquina no tratamento da COVID-19 	Atualmente, não há tratamentos comprovados ou aprovados para a doença de coronavírus 2019 (COVID-19). Relatórios anedóticos iniciais e dados in vitro limitados levaram à absorção significativa de hidroxicloroquina (HCQ) e, em menor grau, cloroquina (CQ), para muitos pacientes com esta doença. À medida que um número crescente de pacientes com COVID-19 é tratado com esses agentes e mais evidências se acumulam, continua a não haver dados clínicos de alta qualidade mostrando um benefício claro desses agentes para essa doença. Além disso, esses agentes têm o potencial de causar danos, incluindo uma ampla gama de eventos adversos, incluindo efeitos colaterais cardíacos graves quando combinados com outros agentes. Além disso, os efeitos imunomoduladores conhecidos e potentes desses agentes, que apoiam seu uso no tratamento de doenças autoimunes e constituíram um componente na justificativa original para seu uso em pacientes com COVID-19, podem, de fato, prejudicar sua utilidade no contexto do tratamento desta infecção viral respiratória. Especificamente, o impacto do HCQ na produção de citocinas e na supressão da apresentação de antígenos pode ter consequências imunológicas que dificultam as respostas imunes antivirais inatas e adaptativas para pacientes com COVID-19. Da mesma forma, a inibição da proliferação viral relatada in vitro é em grande parte derivada do bloqueio da fusão viral que inicia a infecção, em vez da inibição direta da replicação viral, como visto com análogos de nucleosídeo/maré em outras infecções virais. Dados esses fatos e a crescente incerteza sobre esses agentes para o tratamento da COVID-19, fica claro que, no mínimo, planejamento cuidadoso e coleta de dados de ensaios clínicos randomizados são necessários para entender qual é o papel desses agentes nessa doença. . Neste artigo, revisamos os conjuntos de dados que apoiam ou prejudicam o uso desses agentes para o tratamento do COVID-19 e emitimos uma opinião informada de que eles devem ser usados apenas com cautela e no contexto de ensaios clínicos cuidadosamente pensados, ou caso a caso após análise rigorosa dos riscos e benefícios desta abordagem terapêutica.
A Rapid Systematic Review of Clinical Trials Utilizing Chloroquine and Hydroxychloroquine as a Treatment for COVID-19	https://onlinelibrary.wiley.com/doi/full/10.1111/acem.14005	02/05/2020	Artigo completo publicado em periódico científico	10.1111/acem.14005	1069-6563	10696563	ACADEMIC EMERGENCY MEDICINE	A1	1.374	130	3.05	-	['Cloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Hydroxychloroquine']	There are currently not enough data available to support the routine use of HCQ and CQ as therapies for COVID-19. Pending further results from more extensive studies with more stringent study parameters, clinicians should defer from routine use of HCQ and CQ. There are several clinical trials currently under way with results expected soon.	32359203	Academic emergency medicine : official journal of the Society for Academic Emergency Medicine	1553-2712	10.1111/acem.14005	Uma revisão sistemática rápida de ensaios clínicos utilizando cloroquina e hidroxicloroquina como tratamento para COVID-19 	Atualmente, não há dados suficientes disponíveis para apoiar o uso rotineiro de HCQ e CQ como terapias para COVID-19. Na pendência de mais resultados de estudos mais extensos com parâmetros de estudo mais rigorosos, os médicos devem adiar o uso rotineiro de HCQ e CQ. Existem vários ensaios clínicos em andamento com resultados esperados em breve.
