Título	link	data	tipo	doi	issn	ISSN	Periódico	Qualis	FI (JCR)	H-index	media_citacao_3_anos	Resumo_antigo	Categorias	categories	Resumo	PUBMEDID	Periódico	ISSN	DOI	Tradução do título	Tradução do resumo
Venous thromboembolism in critically ill COVID-19 patients receiving prophylactic or therapeutic anticoagulation: a systematic review	https://doi.org/10.1007/s11239-020-02235-z	03/08/2020	Artigo completo publicado em periódico científico	10.1007/s11239-020-02235-z	0929-5305	9295305	JOURNAL OF THROMBOSIS AND THROMBOLYSIS	A2	0.974	72	3.8	 Abstract Many aspects of care such as management of hypercoagulable state in COVID-19 patients, especially those admitted to intensive care units is challenging in the rapidly evolving pandemic of novel coronavirus disease 2019 (COVID-19). We seek to systematically review the available evidence regarding the anticoagulation approach to prevent venous thromboembolism (VTE) among COVID-19 patients admitted to intensive care units. Electronic databases were searched for studies reporting venous thromboembolic events in patients admitted to the intensive care unit receiving any type of anticoagulation (prophylactic or therapeutic). The pooled prevalence (and 95% confidence interval [CI]) of VTE among patients receiving anticoagulant were calculated using the random-effects model. Subgroup pooled analyses were performed with studies reported prophylactic anticoagulation alone and with studies reported mixed prophylactic and therapeutic anticoagulation. We included twelve studies (8 Europe; 2 UK; 1 each from the US and China) in our systematic review and meta-analysis. All studies utilized LMWH or unfractionated heparin as their pharmacologic thromboprophylaxis, either prophylactic doses or therapeutic doses. Seven studies reported on the proportion of patients with the previous history of VTE (range 0–10%). The pooled prevalence of VTE among ICU patients receiving prophylactic or therapeutic anticoagulation across all studies was 31% (95% CI 20–43%). Subgroup pooled analysis limited to studies reported prophylactic anticoagulation alone and mixed (therapeutic and prophylactic anticoagulation) reported pooled prevalences of VTE of 38% (95% CI 10–70%) and 27% (95% CI 17–40%) respectively. With a high prevalence of thromboprophylaxis failure among COVID-19 patients admitted to intensive care units, individualised rather than protocolised VTE thromboprophylaxis would appear prudent at interim.	['Heparina', 'Heparina']	['Heparin', 'Heparin']	-	-	-	-	-	Tromboembolismo venoso em pacientes críticos com COVID-19 recebendo anticoagulação profilática ou terapêutica: uma revisão sistemática 	-
Antiviral agents, glucocorticoids, antibiotics, and intravenous immunoglobulin usage in 1142 patients with coronavirus disease 2019: a systematic review and meta-analysis	https://www.mp.pl/paim/issue/article/15543	04/08/2020	Artigo completo publicado em periódico científico	https://www.mp.pl/paim/issue/article/15543	-	-	-	-	-	-	-	-	['Antibióticos', 'Corticosteroides', 'Ganciclovir', 'Imunoglobulina', 'Lopinavir', 'Oseltamivir', 'Prednisona', 'Ritonavir']	['Antibiotics', 'Corticosteroids', 'Ganciclovir', 'Immunoglobulin', 'Lopinavir', 'Oseltamivir', 'Prednisone', 'Ritonavir']	-	-	-	-	-	Agentes antivirais, glicocorticóides, antibióticos e uso de imunoglobulina intravenosa em 1142 pacientes com doença de coronavírus 2019: uma revisão sistemática e meta-análise 	-
The immune system as a target for therapy of SARS-CoV-2: A systematic review of the current immunotherapies for COVID-19	https://doi.org/10.1016/j.lfs.2020.118185	01/08/2020	Artigo completo publicado em periódico científico	10.1016/j.lfs.2020.118185	0024-3205	243205	LIFE SCIENCES (1973)	A1	1.132	174	6.25	-	['Anticorpos', 'Imunoglobulina', 'Interferon', 'Plasma convalescente', 'Terapia celular']	['Antibodies', 'Immunoglobulin', 'Interferon', 'Convalescent Plasma', 'Cell Therapy']	Based on the available evidence, it seems that treatment with immunotherapy along with other standard cares could be an effective and safe approach to modulate the immune system and improvement of clinical outcomes.	32750438	Life sciences	1879-0631	10.1016/j.lfs.2020.118185	O sistema imunológico como alvo para terapia de SARS-CoV-2: uma revisão sistemática das imunoterapias atuais para COVID-19 	Com base nas evidências disponíveis, parece que o tratamento com imunoterapia juntamente com outros cuidados padrão pode ser uma abordagem eficaz e segura modular o sistema imunológico e melhorar os resultados clínicos.
Antirheumatic Disease Therapies for the Treatment of COVID‐19: A Systematic Review and Meta‐analysis	https://onlinelibrary.wiley.com/doi/10.1002/art.41469	02/08/2020	Artigo completo publicado em periódico científico	10.1002/art.41469	2326-5191	23265191	Arthritis and Rheumatology	-	3.205	328	7.06	-	['Anakinra', 'Anakinra', 'Baricitinibe', 'Baricitinibe', 'Cloroquina', 'Cloroquina', 'Corticosteroides', 'Corticosteroides', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Imunoglobulina', 'Imunoglobulina', 'Siltuximabe', 'Siltuximabe', 'Tocilizumabe', 'Tocilizumabe']	['Anakinra', 'Anakinra', 'Baricitinib', 'Baricitinib', 'Chloroquine', 'Chloroquine', 'Corticosteroids', 'Corticosteroids', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Immunoglobulin', 'Immunoglobulin', ' Siltuximab', 'Siltuximab', 'Tocilizumab', 'Tocilizumab']	-	-	-	-	-	Terapias de doenças antirreumáticas para o tratamento de COVID-19: uma revisão sistemática e metanálise 	-
Efficacy of Corticosteroids in Patients with SARS, MERS and COVID-19: A Systematic Review and Meta-Analysis	https://www.mdpi.com/2077-0383/9/8/2392	27/07/2020	Artigo completo publicado em periódico científico	https://www.mdpi.com/2077-0383/9/8/2392	-	-	-	-	-	-	-	-	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	Eficácia dos corticosteróides em pacientes com SARS, MERS e COVID-19: uma revisão sistemática e meta-análise 	-
Drug treatments for covid-19: living systematic review and network meta-analysis.	https://www.bmj.com/content/370/bmj.m2980	30/07/2020	Artigo completo publicado em periódico científico	https://www.bmj.com/content/370/bmj.m2980	-	-	-	-	-	-	-	-	['Corticosteroides', 'Corticosteroides', 'Corticosteroides', 'Corticosteroides', 'Corticosteroides', 'Corticosteroides', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir']	['Corticosteroids', 'Corticosteroids', 'Corticosteroids', 'Corticosteroids', 'Corticosteroids', 'Corticosteroids', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine', ' Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Lopinavir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Remdesivir', 'Ritonavir' , 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir', 'Ritonavir']	-	-	-	-	-	Tratamentos medicamentosos para covid-19: revisão sistemática viva e metanálise em rede. 	-
Mortality in COVID-19 patients with acute respiratory distress syndrome and corticosteroids use: a systematic review and meta-analysis	https://www.tandfonline.com/doi/full/10.1080/17476348.2020.1804365	31/07/2020	Artigo completo publicado em periódico científico	10.1080/17476348.2020.1804365	1747-6348	17476348	EXPERT REVIEW OF RESPIRATORY MEDICINE	A3	0.939	47	3.79	-	['Corticosteroides']	['Corticosteroids']	-	-	-	-	-	Mortalidade em pacientes com COVID-19 com síndrome do desconforto respiratório agudo e uso de corticosteróides: uma revisão sistemática e metanálise 	-
Tocilizumab for severe COVID-19: a systematic review and meta-analysis	http://www.sciencedirect.com/science/article/pii/S0924857920302867	23/07/2020	Artigo completo publicado em periódico científico	http://www.sciencedirect.com/science/article/pii/S0924857920302867	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	In comparison to SOC or placebo, TCZ reduced all-cause mortality in all studies and reduced mechanical ventilation and length of stay in RCTs in hospitalized COVID-19 patients. Other clinical outcomes were not significantly impacted. TCZ did not have effect on AEs, except a significant increased neutropenia risk in RCTs. TCZ has a potential role in the treatment of hospitalized COVID-19 patients.	35657993	PloS one	1932-6203	10.1371/journal.pone.0269368	Tocilizumabe para COVID-19 grave: uma revisão sistemática e meta-análise 	Em comparação com SOC ou placebo, o TCZ reduziu a mortalidade por todas as causas em todos os estudos e reduziu a ventilação mecânica e o tempo de permanência em ECRs em pacientes hospitalizados com COVID-19. Outros resultados clínicos não foram significativamente impactados. TCZ não teve efeito sobre EAs, exceto um aumento significativo do risco de neutropenia em RCTs. O TCZ tem um papel potencial no tratamento de pacientes hospitalizados com COVID-19.
A systematic review on the efficacy and safety of IL-6 modulatory drugs in the treatment of COVID-19 patients	https://www.europeanreview.org/article/21916	28/07/2020	Artigo completo publicado em periódico científico	https://www.europeanreview.org/article/21916	-	-	-	-	-	-	-	-	['Sarilumabe', 'Siltuximabe', 'Tocilizumabe']	['Sarilumab', 'Siltuximab', 'Tocilizumab']	The pandemic caused by the new SARS-CoV2 coronavirus has led to an effort to find treatments that are effective against this disease that the World Health Organization calls COVID-19. In severe cases of COVID-19, there is an increase in cytokines, among which IL-6 seems to play an important role. A search has been performed for studies using IL-6 blocking drugs (tocilizumab, siltuximab, and sarilumab) in PubMed, Web of Science, and Scopus. Also, a search of ongoing trials registered at clinicaltrials.gov was performed. We found very little published clinical experience with these drugs, consisting mainly of case reports or case series with few patients. The results of clinical trials are necessary to clarify the role of these drugs in patients with COVID-19.	32706087	European review for medical and pharmacological sciences	2284-0729	10.26355/eurrev_202007_21916	Uma revisão sistemática sobre a eficácia e segurança de medicamentos moduladores de IL-6 no tratamento de pacientes com COVID-19 	A pandemia causada pelo novo coronavírus SARS-CoV2 levou a um esforço para encontrar tratamentos eficazes contra essa doença que o World Health Organização chama COVID-19. Em casos graves de COVID-19, há aumento de citocinas, entre as quais a IL-6 parece desempenhar um papel importante. Uma pesquisa foi realizada para estudos usando drogas bloqueadoras de IL-6 (tocilizumab, siltuximab e sarilumab) no PubMed, Web of Science e Scopus. Além disso, foi realizada uma busca de ensaios em andamento registrados em clinicaltrials.gov. Encontramos muito pouca experiência clínica publicada com esses medicamentos, consistindo principalmente de relatos de casos ou séries de casos com poucos pacientes. Os resultados dos ensaios clínicos são necessários para esclarecer o papel desses medicamentos em pacientes com COVID-19.
Rationale and evidence on the use of tocilizumab in COVID-19: a systematic review	http://www.sciencedirect.com/science/article/pii/S2531043720301537	20/07/2020	Artigo completo publicado em periódico científico	http://www.sciencedirect.com/science/article/pii/S2531043720301537	-	-	-	-	-	-	-	-	['Tocilizumabe']	['Tocilizumab']	-	-	-	-	-	Fundamentação e evidência sobre o uso de tocilizumab no COVID-19: uma revisão sistemática 	-
Update I. A systematic review on the efficacy and safety of chloroquine/hydroxychloroquine for COVID-19	https://doi.org/10.1016/j.jcrc.2020.06.019	11/07/2020	Artigo completo publicado em periódico científico	10.1016/j.jcrc.2020.06.019	0883-9441	8839441	JOURNAL OF CRITICAL CARE	A4	1.123	89	3.31	-	['Cloroquina', 'Cloroquina', 'Hidroxicloroquina', 'Hidroxicloroquina']	['Chloroquine', 'Chloroquine', 'Hydroxychloroquine', 'Hydroxychloroquine']	Patients with COVID-19 should be treated with CQ/HCQ only if monitored and within the context of high quality RCTs. High quality data about efficacy/safety are urgently needed.	32683212	Journal of critical care	1557-8615	10.1016/j.jcrc.2020.06.019	Atualização I. Uma revisão sistemática sobre a eficácia e segurança da cloroquina/hidroxicloroquina para COVID-19 	Pacientes com COVID-19 devem ser tratados com CQ/HCQ somente se monitorados e no contexto de ECRs de alta qualidade. Dados de alta qualidade sobre eficácia/segurança são urgentemente necessários.
Systematic Review and Meta-analysis of Effectiveness of Treatment Options Against SARS-CoV-2 infection	http://www.ncbi.nlm.nih.gov/pubmed/32667699	15/07/2020	Artigo completo publicado em periódico científico	http://www.ncbi.nlm.nih.gov/pubmed/32667699	-	-	-	-	-	-	-	-	['Azitromicina', 'Azitromicina', 'Baloxavir marboxil', 'Baloxavir marboxil', 'Corticosteroides', 'Corticosteroides', 'Favipiravir', 'Favipiravir', 'Hidroxicloroquina', 'Hidroxicloroquina', 'Lopinavir', 'Lopinavir', 'Plasma convalescente', 'Plasma convalescente', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Tocilizumabe', 'Tocilizumabe']	['Azithromycin', 'Azithromycin', 'Baloxavir marboxil', 'Baloxavir marboxil', 'Corticosteroids', 'Corticosteroids', 'Favipiravir', 'Favipiravir', 'Hydroxychloroquine', 'Hydroxychloroquine', 'Lopinavir', 'Lopinavir' , 'Convalescent plasma', 'Convalescent plasma', 'Remdesivir', 'Remdesivir', 'Ritonavir', 'Ritonavir', 'Tocilizumab', 'Tocilizumab']	Treatment options for severe acute respiratory syndrome-related coronavirus-2 (SARS-CoV-2) are limited with no clarity on efficacy and safety profiles. We performed a systematic review and meta-analysis of studies on patients ≥18 years reporting data on therapeutic interventions in SARS-CoV-2. Primary outcome was all-cause mortality and secondary outcomes were rates of mechanical ventilation, viral clearance, adverse events, discharge, and progression to severe disease. Pooled rates and odds ratios (OR) were calculated. Twenty-nine studies with 5207 patients were included. Pooled all-cause mortality in intervention arm was 12.8% (95% confidence interval [CI]: 8.1%-17.4%). Mortality was significantly higher for studies using hydroxychloroquine (HCQ) for intervention (OR: 1.36; 95% CI: 0.97-1.89). Adverse events were also higher in HCQ subgroup (OR: 3.88; 95% CI: 1.60-9.45). There was no difference in other secondary outcomes. There is a need for well-designed randomized clinical trials for further investigation of every therapeutic intervention for further insight into different therapeutic options.	32667699	Journal of medical virology	1096-9071	10.1002/jmv.26302	Revisão sistemática e meta-análise da eficácia das opções de tratamento contra a infecção por SARS-CoV-2 	As opções de tratamento para o coronavírus-2 relacionado à síndrome respiratória aguda grave (SARS-CoV-2) são limitadas, sem clareza sobre os perfis de eficácia e segurança. Realizamos uma revisão sistemática e meta-análise de estudos em pacientes ≥18 anos relatando dados sobre intervenções terapêuticas em SARS-CoV-2. O desfecho primário foi a mortalidade por todas as causas e os desfechos secundários foram as taxas de ventilação mecânica, eliminação viral, eventos adversos, alta e progressão para doença grave. Taxas combinadas e odds ratio (OR) foram calculados. Vinte e nove estudos com 5.207 pacientes foram incluídos. A mortalidade por todas as causas agrupadas no braço de intervenção foi de 12,8% (intervalo de confiança de 95% [IC]: 8,1%-17,4%). A mortalidade foi significativamente maior para estudos usando hidroxicloroquina (HCQ) para intervenção (OR: 1,36; IC 95%: 0,97-1,89). Os eventos adversos também foram maiores no subgrupo HCQ (OR: 3,88; IC 95%: 1,60-9,45). Não houve diferença em outros desfechos secundários. Há uma necessidade de ensaios clínicos randomizados bem desenhados para uma investigação mais aprofundada de cada intervenção terapêutica para uma maior compreensão das diferentes opções terapêuticas.
Evaluation of safety, efficacy, tolerability, and treatment-related outcomes of type I interferons for human coronaviruses (HCoVs) infection in clinical practice: An updated critical systematic review and meta-analysi	https://doi.org/10.1016/j.intimp.2020.106740	25/06/2020	Artigo completo publicado em periódico científico	10.1016/j.intimp.2020.106740	1567-5769	15675769	INTERNATIONAL IMMUNOPHARMACOLOGY (PRINT)	A2	1.059	119	5.61	-	['Interferon recombinante tipo 1']	['Type 1 recombinant interferon']	-	-	-	-	-	Avaliação da segurança, eficácia, tolerabilidade e resultados relacionados ao tratamento de interferons tipo I para infecção por coronavírus humano (HCoVs) na prática clínica: uma revisão sistemática crítica atualizada e meta-análise 	-
Convalescent plasma or hyperimmune immunoglobulin for people with COVID-19: a living  systematic review	https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013600.pub2/full	10/07/2020	Artigo completo publicado em periódico científico	10.1002/14651858.CD013600.pub2/full	-	-	-	-	-	-	-	-	['Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente', 'Plasma convalescente']	['Convalescent plasma', 'Convalescent plasma', 'Convalescent plasma', 'Convalescent plasma']	-	-	-	-	-	Plasma convalescente ou imunoglobulina hiperimune para pessoas com COVID-19: uma revisão sistemática viva 	-
The use of renin angiotensin system inhibitor on mortality in patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis	https://www.sciencedirect.com/science/article/pii/S1871402120302162	27/06/2020	Artigo completo publicado em periódico científico	https://www.sciencedirect.com/science/article/pii/S1871402120302162	-	-	-	-	-	-	-	-	['Antagonistas do Receptor da Angiotensina II', 'Estatina', 'Inibidores da Enzima Conversora da Angiotensina 2 (IECA 2)']	['Angiotensin II Receptor Antagonists', 'Statin', 'Angiotensin Converting Enzyme 2 (ACEI 2) Inhibitors']	-	-	-	-	-	O uso do inibidor do sistema renina angiotensina na mortalidade em pacientes com doença por coronavírus 2019 (COVID-19): Uma revisão sistemática e meta-análise 	-
Potential effective treatment for COVID-19: systematic review and meta-analysis of the severe infectious disease with convalescent plasma therapy	http://www.ncbi.nlm.nih.gov/pubmed/32634589	04/07/2020	Artigo completo publicado em periódico científico	http://www.ncbi.nlm.nih.gov/pubmed/32634589	-	-	-	-	-	-	-	-	['Plasma convalescente']	['Convalescent Plasma']	CP therapy has some curative effect and is well tolerated in treating infectious diseases. It is a potentially effective treatment for COVID-19.	32634589	International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases	1878-3511	10.1016/j.ijid.2020.06.107	Potencial tratamento eficaz para COVID-19: revisão sistemática e meta-análise da doença infecciosa grave com terapia com plasma convalescente A terapia com 	CP tem algum efeito curativo e é bem tolerada no tratamento de doenças infecciosas. É um tratamento potencialmente eficaz para o COVID-19.
Ivermectin: a systematic review from antiviral effects to COVID-19 complementary regimen	https://doi.org/10.1038/s41429-020-0336-z	12/06/2020	Artigo completo publicado em periódico científico	10.1038/s41429-020-0336-z	0021-8820	218820	JOURNAL OF ANTIBIOTICS (TOKYO. 1968)	A4	0.514	84	3.09	-	['Ivermectina']	['Ivermectin']	Ivermectin proposes many potentials effects to treat a range of diseases, with its antimicrobial, antiviral, and anti-cancer properties as a wonder drug. It is highly effective against many microorganisms including some viruses. In this comprehensive systematic review, antiviral effects of ivermectin are summarized including in vitro and in vivo studies over the past 50 years. Several studies reported antiviral effects of ivermectin on RNA viruses such as Zika, dengue, yellow fever, West Nile, Hendra, Newcastle, Venezuelan equine encephalitis, chikungunya, Semliki Forest, Sindbis, Avian influenza A, Porcine Reproductive and Respiratory Syndrome, Human immunodeficiency virus type 1, and severe acute respiratory syndrome coronavirus 2. Furthermore, there are some studies showing antiviral effects of ivermectin against DNA viruses such as Equine herpes type 1, BK polyomavirus, pseudorabies, porcine circovirus 2, and bovine herpesvirus 1. Ivermectin plays a role in several biological mechanisms, therefore it could serve as a potential candidate in the treatment of a wide range of viruses including COVID-19 as well as other types of positive-sense single-stranded RNA viruses. In vivo studies of animal models revealed a broad range of antiviral effects of ivermectin, however, clinical trials are necessary to appraise the potential efficacy of ivermectin in clinical setting.	32533071	The Journal of antibiotics	1881-1469	10.1038/s41429-020-0336-z	Ivermectina: uma revisão sistemática dos efeitos antivirais ao regime complementar COVID-19 A 	ivermectina propõe muitos efeitos potenciais para tratar uma série de doenças, com suas propriedades antimicrobianas, antivirais e anticancerígenas como um medicamento maravilhoso. É altamente eficaz contra muitos microorganismos, incluindo alguns vírus. Nesta revisão sistemática abrangente, os efeitos antivirais da ivermectina são resumidos, incluindo estudos in vitro e in vivo nos últimos 50 anos. Vários estudos relataram efeitos antivirais da ivermectina em vírus de RNA, como Zika, dengue, febre amarela, Nilo Ocidental, Hendra, Newcastle, encefalite equina venezuelana, chikungunya, Semliki Forest, Sindbis, gripe aviária A, Síndrome Reprodutiva e Respiratória Suína, vírus da imunodeficiência humana tipo 1 e síndrome respiratória aguda grave coronavírus 2. Além disso, existem alguns estudos que mostram os efeitos antivirais da ivermectina contra vírus de DNA, como herpes eqüino tipo 1, poliomavírus BK, pseudo-raiva, circovírus suíno 2 e herpesvírus bovino 1. A ivermectina desempenha um papel em vários mecanismos biológicos, portanto, pode servir como potencial candidato no tratamento de uma ampla gama de vírus, incluindo COVID-19, bem como outros tipos de vírus de RNA de fita simples de sentido positivo. Estudos in vivo de modelos animais revelaram uma ampla gama de efeitos antivirais da ivermectina, no entanto, são necessários ensaios clínicos para avaliar a eficácia potencial da ivermectina no ambiente clínico.
Antithrombotic Therapies in COVID-19 Disease: a Systematic Review.	https://link.springer.com/article/10.1007/s11606-020-05906-y	17/06/2020	Artigo completo publicado em periódico científico	https://link.springer.com/article/10.1007/s11606-020-05906-y	0884-8734	8848734	Journal of General Internal Medicine	-	1.537	192	3.25	-	['Antitrombina', 'Ativador do plasminogênio tecidual (tPA)', 'Clopidogrel', 'Heparina']	['Antithrombin', 'Tissue Plasminogen Activator (tPA)', 'Clopidogrel', 'Heparin']	New evidence on thromboembolism in COVID-19 does not warrant a change in current guidance on thromboprophylaxis among hospitalized patients. Prospective trials of antithrombotic treatment strategies among patients with COVID-19 are urgently needed.	32556875	Journal of general internal medicine	1525-1497	10.1007/s11606-020-05906-y	Terapias antitrombóticas na doença COVID-19: uma revisão sistemática. 	Novas evidências sobre tromboembolismo no COVID-19 não garantem uma mudança nas orientações atuais sobre tromboprofilaxia entre pacientes hospitalizados. Ensaios prospectivos de estratégias de tratamento antitrombótico entre pacientes com COVID-19 são urgentemente necessários.
Systematic review of registered trials of Hydroxychloroquine prophylaxis for COVID-19 health-care workers at the first third of 2020.	https://doi.org/10.1016/j.onehlt.2020.100141	19/06/2020	Artigo completo publicado em periódico científico	10.1016/j.onehlt.2020.100141	2352-7714	23527714	ONE HEALTH	A4	1.149	29	7.65	-	['Hidroxicloroquina']	['Hydroxychloroquine']	In the absence of a vaccine the medical and scientific community is looking intensely at utilizing a pre or post exposure drug that could decrease viremia. The search for a medication that could reduce risk of serious disease, and ideally of any manifestation of disease from SARS-CoV2, and of asymptomatic shedding of SARS-CoV2 is of urgent interest. Repurposing existing pharmaceuticals is among the approaches to achieve these ends. We performed a systematic review of all interventional studies registered in ClinicalTrials.gov with a focus on one repurposed drug, Hydroxychloroquine (HCQ). The detailed analysis of these studies, some of them already recruiting, provide an overall picture of HCQ use as a COVID-19 prophylaxis around the world. Among the included studies, all but three were randomized and parallel and most of them (74%, 23/31) were double-blinded to quadruple-blinded studies. We found a great diversity in dosing and nearly all the possible scientifically reasonable regimens are under evaluation. This diversity offers benefits as well as challenges. Importantly, the final analysis of these trials should be done through an extensive reading of the results in regard to the clinical design, it will be crucial to carefully read and evaluate the results of each study in regards to the clinical design rather than quickly glancing a 140 characters-based social media message announcing the failure or success of a drug against a disease.	32562480	One health (Amsterdam, Netherlands)	2352-7714	10.1016/j.onehlt.2020.100141	Revisão sistemática de ensaios registrados de profilaxia com hidroxicloroquina para profissionais de saúde COVID-19 no primeiro terço de 2020. 	Na ausência de uma vacina, a comunidade médica e científica está analisando intensamente a utilização de um medicamento pré ou pós-exposição que possa diminuir a viremia. A busca por um medicamento que possa reduzir o risco de doença grave e, idealmente, de qualquer manifestação da doença por SARS-CoV2 e de disseminação assintomática de SARS-CoV2 é de interesse urgente. O reaproveitamento de produtos farmacêuticos existentes está entre as abordagens para atingir esses objetivos. Realizamos uma revisão sistemática de todos os estudos de intervenção registrados no ClinicalTrials.gov com foco em um medicamento reaproveitado, a hidroxicloroquina (HCQ). A análise detalhada desses estudos, alguns deles já recrutando, fornece uma visão geral do uso de HCQ como profilaxia da COVID-19 em todo o mundo. Entre os estudos incluídos, todos, exceto três, eram randomizados e paralelos e a maioria deles (74%, 23/31) eram estudos duplo-cegos para estudos quádruplos-cegos. Encontramos uma grande diversidade na dosagem e quase todos os regimes cientificamente razoáveis estão sob avaliação. Essa diversidade oferece benefícios e também desafios. É importante ressaltar que a análise final desses ensaios deve ser feita por meio de uma extensa leitura dos resultados em relação ao desenho clínico, será crucial ler e avaliar cuidadosamente os resultados de cada estudo quanto ao desenho clínico ao invés de olhar rapidamente um Mensagem de mídia social baseada em 140 caracteres anunciando o fracasso ou o sucesso de um medicamento contra uma doença.
Does Adding of Hydroxychloroquine to the Standard Care Provide any Benefit in Reducing the Mortality among COVID-19 Patients?: a Systematic Review.	https://link.springer.com/article/10.1007/s11481-020-09930-x	09/06/2020	Artigo completo publicado em periódico científico	https://link.springer.com/article/10.1007/s11481-020-09930-x	1557-1890	15571890	JOURNAL OF NEUROIMMUNE PHARMACOLOGY	A2	1.381	77	5.86	-	['Hidroxicloroquina']	['Hydroxychloroquine']	-	-	-	-	-	A adição de hidroxicloroquina ao tratamento padrão oferece algum benefício na redução da mortalidade entre pacientes com COVID-19?: uma revisão sistemática. 	-
