-	Withdrawing mycophenolate mofetil in treating a young kidney transplant recipient with COVID-19.
32835256	GM-CSF blockade with mavrilimumab in severe COVID-19 pneumonia and systemic hyperinflammation: a single-centre, prospective cohort study.
-	Subcutaneous administrationof interferon beta-1a for COVID-19: A noncontrolled prospective trial.
32543164	The comparison of the effectiveness of lincocin® and azitro® in the treatment of covid-19-associated pneumonia: A prospective study.
32535078	Vaccination strategies to combat novel corona virus SARS-CoV-2.
32563812	Promising Antiviral Candidate Drug for the COVID-19 Pandemic: A Mini-Review of Remdesivir.
32533556	Persistent viral RNA shedding after COVID-19 symptom resolution in older convalescent plasma donors.
32534189	Macrolides and viral infections: focus on azithromycin in COVID-19 pathology.
32527327	Flight of the COVID-19 patient: experience with a Wuhan evacuee: a case report.
32530808	Recovery of severely ill COVID-19 patients by intravenous immunoglobulin (IVIG) treatment: A case series.
33019825	A Case Series of Patients Coinfected With Influenza and COVID-19.
-	Can steroids reverse the severe COVID-19 induced 'cytokine storm'?
-	COVID-19 in a patient with multiple sclerosis treated with natalizumab: may the blockade of integrins have a protective role?
32531138	Clinical course and treatment efficacy of COVID-19 near Hubei Province, China: a multicentre, retrospective study.
35598055	Association between renin-angiotensin system inhibitors and COVID-19 complications.
-	Eficacia de los pulsos de corticoides en pacientes con síndrome de liberación de citocinas inducido por infección por SARS-CoV-2.
32529737	Should cyclosporine be useful in renal transplant recipients affected by SARS-CoV-2?
32530369	Lopinavir/ritonavir as a third agent in the antiviral regimen for SARS-CoV-2 infection.
32519302	Mesenchymal stem cell therapy for acute respiratory distress syndrome: from basic to clinics.
32519894	Heparin as a Therapy for COVID-19: Current Evidence and Future Possibilities.
32508168	Effectiveness and safety of available treatments for COVID-19 during pregnancy: a critical review
32516839	Early experience with convalescent plasma as immunotherapy for COVID-19 in China: Knowns and unknowns.
-	Thromboprophylaxis in a patient with COVID-19 and severe hemophilia A on emicizumab prophylaxis.
-	COVID-19 in a severe eosinophilic asthmatic receiving benralizumab – a case study.
32522597	Treatment of SARS-CoV-2 with high dose oral zinc salts: A report on four patients
32518419	The Janus kinase 1/2 inhibitor ruxolitinib in COVID-19 with severe systemic hyperinflammation
32524611	Clinical characteristics of 182 pediatric COVID-19 patients with different severities and allergic status.
32566562	Effectiveness of intravenous immunoglobulin for children with severe COVID-19: a rapid review.
32566556	Efficacy and Safety of Antibiotic Agents in Children with COVID-19: A Rapid Review.
-	Does Adding of Hydroxychloroquine to the Standard Care Provide any Benefit in Reducing the Mortality among COVID-19 Patients?: a Systematic Review.
32514689	The potential of drug repositioning as a short-term strategy for the control and treatment of COVID-19 (SARS-CoV-2): a systematic review.
32574263	MSC Therapies for COVID-19: Importance of Patient Coagulopathy, Thromboprophylaxis, Cell Product Quality and Mode of Delivery for Treatment Safety and Efficacy.
32486469	COVID-19 related coagulopathy: a distinct entity?
35887042	The Current Update of Vaccines for SARS-CoV-2.
-	A case of Bacillus cereus bacteremia in a COVID-19 patient treated with steroids.
32516429	Anticoagulation with Argatroban in patients with acute antithrombin deficiency in severe COVID -19.
-	Higher levels of IL-6 early after tocilizumab distinguish survivors from non-survivors in COVID-19 pneumonia: a possible indication for deeper targeting IL-6.
35754120	Diagnosis and management of the drug hypersensitivity reactions in coronavirus disease 19
33599835	Clinical Characteristics of 58 Children With a Pediatric Inflammatory Multisystem Syndrome Temporally Associated With SARS-CoV-2.
34485878	Multisystem Inflammatory Syndrome Related to COVID-19 in Previously Healthy Children and Adolescents in New York City
32511678	Use of RAAS inhibitors and risk of clinical deterioration in COVID-19: results from an Italian cohort of 133 hypertensives.
-	A study on clinical effect of Arbidol combined with adjuvant therapy on COVID‐19.
32512007	Efficacy of Almitrine in The Treatment of Hypoxemia in Sars-Cov-2 Acute Respiratory Distress Syndrome
-	COVID-19: The Potential Role of Copper and N-acetylcysteine (NAC) in a Combination of Candidate Antiviral Treatments Against SARS-CoV-2.
32501538	A comparative study on the time to achieve negative nucleic acid testing and hospital stays between Danoprevir and Lopinavir/Ritonavir in the treatment of patients with COVID-19.
32496210	Combination antiviral therapy with lopinavir/ritonavir, arbidol and interferon-α1b for COVID-19
35664523	Tocilizumab in the treatment of a critical COVID-19 patient: a case report.
32514354	High‐dose, short‐term corticosteroids for ARDS caused by COVID‐19: a case series. Respirology Case Reports.
32500936	Case series of six kidney transplanted patients with COVID-19 pneumonia treated with tocilizumab.
32499303	Famotidine use and quantitative symptom tracking for COVID-19 in non- hospitalised patients: a case series.
32500224	Severe exacerbation of immune thrombocytopenia and COVID-19: the favorable response to corticosteroid-based therapy—a case report.
-	Tocilizumab administration in a refractory case of COVID-19.
-	Clinical Management of Adult Coronavirus Infection Disease 2019 (COVID-19) Positive in the Setting of Low and Medium Intensity of Care: a Short Practical Review.
-	A case report of serious haemolysis in a glucose-6-phosphate dehydrogenase-deficient COVID-19 patient receiving hydroxychloroquine.
32512349	Anticardiolipin antibodies and COVID-19 - A Case Report from America.
32835251	Canakinumab in subgroup of patients with COVID-19.
33500209	Combination of thrombolytic and immunosuppressive therapy for coronavirus disease 2019: A case report.
32508009	Thalidomide combined with low-dose short-term glucocorticoid in the treatment of critical Coronavirus Disease 2019.
32490532	HyPE study: hydroxychloroquine prophylaxis-related adverse events' analysis among healthcare workers during COVID-19 pandemic: a rising public health concern
33705440	Association of hypertension and antihypertensive treatment with COVID-19 mortality: a retrospective observational study.
32495917	Viral kinetics and factors associated with rapid viral clearance during lopinavir/ritonavir-based combination therapy in non-severe COVID-19 patients.
32889105	Early treatment of COVID-19 patients with hydroxychloroquine and azithromycin: A retrospective analysis of 1061 cases in Marseille, France.
-	Efficacy and safety of antiviral treatment for COVID-19 from evidence in studies of SARSCoV-2 and other acute viral infections: a systematic review and meta-analysis.
-	USO DE IVERMECTINA PARA EL TRATAMIENTO DE PACIENTES ADULTOS CON COVID-19
32491104	Clinical characteristics and therapeutic procedure for a critical case of novel coronavirus pneumonia treated with glucocorticoids and non-invasive ventilator treatment.
-	Convalescent (immune) plasma treatment in a myelodysplastic COVID-19 patient with disseminated tuberculosis.
32426243	The use of convalescent plasma therapy and remdesivir in the successful management of a critically ill obstetric patient with novel coronavirus 2019 infection: A case report.
35905409	Remdesivir and Tocilizumab: Mix or Match.
32492211	Lopinavir/ritonavir and interferon combination therapy may help shorten the duration of viral shedding in patients with COVID-19: a retrospective study in two designated hospitals in Anhui, China.
34487951	COVID-19 patients benefit from early antiviral treatment: a comparative, retrospective study.
32492084	Effect of Convalescent Plasma Therapy on Time to Clinical Improvement in Patients With Severe and Life-threatening COVID-19: A Randomized Clinical Trial
35157053	A Randomized Trial of Hydroxychloroquine as Postexposure Prophylaxis for Covid-19
35897400	Characteristics of registered studies for Coronavirus disease 2019 (COVID-19): A systematic review.
35163923	Cytokine storm in COVID-19: pathogenesis and overview of anti-inflammatory agents used in treatment.
32447629	COVID-19 and NSAIDS: A Narrative Review of Knowns and Unknowns.
35906093	Use of corticosteroids in asthma and COPD patients with or without COVID-19.
-	Tociluzumab challenge: A series of cytokine storm therapy experience in hospitalized Covid-19 pneumonia patients.
-	Persisting SARS-CoV-2 viremia after rituximab therapy: Two cases with fatal outcome and a review of literature.
32475761	Dexmedetomidine and worsening hypoxemia in the setting of COVID-19: A case report.
34215520	Covid-19 infection in psoriasis patients treated with cyclosporin.
32484915	Feasibility of Tocilizumab in ICU patients with COVID-19.
32485061	Incidence and Determinants of QT Interval Prolongation in COVID-19 Patients Treated with Hydroxychloroquine and Azithromycin.
32482597	Efficacy and safety of tocilizumab in severe COVID-19 patients: a single-centre retrospective cohort study.
32479824	Baseline Disease Activity and Steroid Therapy Stratify Risk of COVID-19 in Patients with Inflammatory Bowel Disease.
32360583	Efficacy and safety of current therapeutic options for COVID-19 - lessons to be learnt from SARS and MERS epidemic: A systematic review and meta-analysis.
32473812	Chloroquine and hydroxychloroquine in the management of COVID-19: Much kerfuffle but little evidence
32447429	Trials and tribulations: so many potential treatments, so few answers
-	Chloroquine-induced torsades de pointes in a patient with coronavirus disease 2019.
-	Interleukin-6 Blockade Treatment for COVID-19 associated Cytokine Release Syndrome in a Patient with Poorly Controlled Chronic Myeloid Leukaemia.
32463348	Experience with Hydroxychloroquine and Azithromycin in the COVID-19 Pandemic: Implications for QT Interval Monitoring
-	First case of drug‐induced liver injury associated with the use of tocilizumab in a patient with COVID‐19.
-	Tocilizumab therapy in five solid and composite tissue transplant recipients with early ARDS due to SARS‐CoV‐2.
35576027	Successful use of methylprednisolone for treating severe COVID-19.
32470602	Three cases of treatment with Nafamostat in elderly patients with COVID-19 pneumonia who need oxygen therapy.
35689346	The association between treatment with heparin and survival in patients with Covid-19.
32474860	Potential of Arbidol for Post-exposure Prophylaxis of COVID-19 Transmission—A Preliminary Report of a Retrospective Cohort Study.
32449091	Lack of viral clearance by the combination of hydroxychloroquine and azithromycin or lopinavir and ritonavir in SARS-CoV-2-related acute respiratory distress syndrome.
32451823	Systematic assessment of venous thromboembolism in COVID-19 patients receiving thromboprophylaxis: incidence and role of D-dimer as predictive factors.
35878897	Remdesivir in Treatment of COVID-19: A Systematic Benefit–Risk Assessment
-	Glucocorticoid therapy delays the clearance of SARS-CoV-2 RNA in an asymptomatic COVID-19 patient
32460839	Intravenous infusion of human umbilical cord Wharton’s jelly-derived mesenchymal stem cells as a potential treatment for patients with COVID-19 pneumonia.
35904406	Treatment of COVID-19 Patients with Convalescent Plasma
32469614	A Case Series of Five People Living with HIV Hospitalized with COVID-19 in Chicago, Illinois
32473230	Early administration of ritonavir-boosted lopinavir could prevent severe COVID-19.
32474087	Clinical impact of pre-admission antithrombotic therapy in hospitalized patients with COVID-19: a multicenter observational study
32473657	Description of COVID-19 in HIV-infected individuals: a single-centre, prospective cohort
33455920	Anakinra for severe forms of COVID-19 : a cohort study
-	COVID-19 patients with hypertension have more severity condition, and ACEI/ARB treatment have no infulence on the clinical severity and outcome
-	Ruxolitinib in treatment of severe coronavirus disease 2019 (COVID-19): A multicenter, singleblind, randomized controlled trial
35563515	Ramipril in High Risk Patients with COVID-19
33719819	Clinical evidence for repurposing chloroquine and hydroxychloroquine as antiviral agents: a systematic review
32472653	Cell-based therapy to reduce mortality from COVID-19: Systematic review and meta-analysis of human studies on acute respiratory distress syndrome
-	Remdesivir para el tratamiento de infeccion por Covid-19. Informe de Revisión Rápida
-	An Updated Systematic Review of the Therapeutic Role of Hydroxychloroquine in Coronavirus Disease‑19 (COVID‑19)
35897103	Pharmacological treatment for the Novel Coronavirus Disease 2019 (COVID-19 Infection)
35866236	COVID-19, hypertension and cardiovascular diseases: Should we change the therapy?
-	Early outpatient treatment of symptomatic, high-risk Covid-19 patients that should be ramped-up immediately as key to the pandemic crisis
32458149	Can Zn Be a Critical Element in COVID-19 Treatment?
32460133	Considerations for interactions of drugs used for the treatment of COVID-19 with anti-cancer treatments
35891168	Could BCG Vaccination Induce Protective Trained Immunity for SARS-CoV-2?
32467007	Successful treatment of a centenarian with coronavirus disease 2019 (COVID-19) using convalescent plasma
32483527	Treatment of severe pneumonia due to COVID-19 with peginterferon alfa 2a
32463179	Exposure to DPP-4 inhibitors and COVID-19 among people with type 2 diabetes.
33478708	QT Interval Prolongation and Torsade de Pointes in Patients with COVID-19 treated with Hydroxychloroquine/Azithromycin
35891186	Non-steroidal anti-inflammatory drugs in management of COVID-19
-	Treatments Administered to the First 9152 Reported Cases of COVID-19: A Systematic Review
32459046	Scientific and Standardization Committee Communication: Clinical Guidance on the Diagnosis, Prevention and Treatment of Venous Thromboembolism in Hospitalized Patients with COVID‐19
32458425	Compassionate use of hzVSF-v13 in two patients with severe COVID-19
32455478	A case of cefditoren-induced Acute Generalized Exanthematous Pustulosis during COVID-19 pandemics
-	Mild course of Coronavirus disease 2019 and spontaneous severe acute respiratory syndrome coronavirus 2 clearance in a patient with depleted peripheral blood B-cells due to treatment with rituximab
35529095	Early tocilizumab treatment could improve survival among COVID-19 patients
32441771	COVID‐SAFER: Deprescribing Guidance for Hydroxychloroquine Drug Interactions in Older Adults
35905562	Remdesivir for 5 or 10 Days in Patients with Severe Covid-19
35677110	Remdesivir for the Treatment of COVID-19: A Systematic Review of the Literature
34088524	Decreased Mortality of COVID-19 with Renin-Angiotensin-Aldosterone System Inhibitors Therapy in Patients with Hypertension: A Meta-Analysis
35905465	Hydroxychloroquine or Chloroquine for Treatment or Prophylaxis of COVID-19: A Living Systematic Review
-	A review on possible modes of actions of Chloroquine / Hydroxychloroquine: Repurposing against SAR-COV-2 (COVID 19) pandemic
-	Severe SARS-CoV-2 pneumonia in a 58-year-old patient with HIV: a clinical case report from the Republic of Cyprus
32448377	Stem cell therapy: a potential approach for treatment of influenza virus and coronavirus-induced acute lung injury
35533833	Corticosteroid treatment in severe COVID-19 pneumonia: two cases and literature review
35733306	Efficacy of therapeutic plasma exchange in severe COVID-19 patients
-	Apremilast as a potential treatment option for COVID-19: no symptoms of infection in a psoriatic patient
32449235	Successful recovery from severe COVID-19 pneumonia after kidney transplantation: the interplay between immunosuppression and novel therapy including tocilizumab
32425661	Utilizing tocilizumab for the treatment of cytokine release syndrome in COVID-19
35852985	COVID-19 and systemic lupus erythematosus: a case series
32449022	Acetic acid disinfection as a potential adjunctive therapy for non-severe COVID-19
32437014	A preliminary evaluation on the efficacy of ozone therapy in the treatment of COVID-19
32438464	COVID-19 and Liver Transplantation: lessons learned from three reported cases
32447102	Negative impact of hyperglycaemia on tocilizumab therapy in Covid-19 patients
-	Metformin Treatment Was Associated with Decreased Mortality in COVID-19 Patients with Diabetes in a Retrospective Analysis
32439366	Arrhythmic profile and 24-hour QT interval variability in COVID-19 patients treated with hydroxychloroquine and azithromycin
32445881	Arbidol/IFN-α2b Therapy for Patients With Corona Virus Disease 2019: A Retrospective Multicenter Cohort Study
32444482	Efficacy and safety of convalescent plasma for severe COVID-19 based on evidence in other severe respiratory viral infections: a systematic review and meta-analysis
32437739	Safety and efficacy of early high-dose IV anakinra in severe COVID-19 lung disease
35903291	Convalescent plasma: A possible treatment protocol for COVID- 19 patients suffering from diabetes or underlying liver diseases
32446287	Remdesivir: Review of pharmacology, pre-clinical data and emerging clinical experience for COVID-19
34528484	COVID-19 vaccines: knowing the unknown
32449224	Analysis of the clinical characteristics, drug treatments and prognoses of 136 patients with coronavirus disease 2019
34643857	COVID-19 and QT interval prolongation: more than just drug toxicity?
35728853	Heparin resistance in COVID-19 patients in the intensive care unit
35645037	Coronavirus disease 2019 in children: Characteristics, antimicrobial treatment, and outcomes
32448770	Off-label use of tocilizumab for the treatment of SARS-CoV-2 pneumonia in Milan, Italy [published online ahead of print
32442285	Association of renin-angiotensin-aldosterone system inhibitors with COVID-19-related outcomes in Korea: a nationwide population-based cohort study
35423847	Remdesivir for the Treatment of Covid-19 — Preliminary Report
35870265	QT prolongation, torsades de pointes and sudden death with short courses of chloroquine or hydroxychloroquine as used in COVID-19: a systematic review
32426374	Cardiovascular Impairment in COVID-19: Learning From Current Options for Cardiovascular Anti-Inflammatory Therapy
35878964	Hepatic complications of COVID‐19 and its treatment
34649116	Convalescent Plasma Therapy: A Passive Therapy for An Aggressive COVID-19
34315190	The immunology of COVID-19: is immune modulation an option for treatment?
-	Role of adjunctive treatment strategies in COVID-19 and a review of international and national clinical guidelines
32426753	Rationale for Prolonged Corticosteroid Treatment in the Acute Respiratory Distress Syndrome Caused by Coronavirus Disease 2019
-	Pharmaco-invasive Therapy for STEMI in a Patient with COVID-19: A Case Report
35874315	Extracorporeal Membrane Oxygenation as Treatment of Severe COVID-19 Infection: A Case Report
32437019	Baricitinib: a chance to treat COVID‐19?
-	COVID-19 infection in a patient with multiple sclerosis treated with fingolimod
32427774	Early Outcomes with Utilization of Tissue Plasminogen Activator in COVID-19 Associated Respiratory Distress: A series of five cases
32430456	Outcomes in Patients With Hyperglycemia Affected by Covid-19: Can We Do More on Glycemic Control?
35905465	Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis
32430428	Factors associated with prolonged viral shedding and impact of Lopinavir/Ritonavir treatment in hospitalised non-critically ill patients with SARS-CoV-2 infection
-	SARS2-CoV-2 and Stroke in a New York Healthcare System
33950993	Adjuvant corticosteroid therapy for critically ill patients with COVID-19
32450106	Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial
32432527	Hydroxychloroquine against COVID-19: A critical appraisal of the existing evidence
32436994	Clinical Outcomes in COVID-19 Patients Treated with Tocilizumab: An Individual Patient Data Systematic Review
-	Hydroxychloroquine for COVID-19: A review and a debate based on available clinical trials/case studies
35839363	COVID-19 pandemic and therapy with ibuprofen or renin-angiotensin system blockers: no need for interruptions or changes in ongoing chronic treatments
35894019	Thrombotic risk in COVID-19: a case series and case–control study
32424851	Therapy for probable COVID-19 associated erythema pernio-like lesions in pediatric age. Case report
-	Pericarditis aguda secundaria a COVID-19
35813652	Successful Intravenous Immunoglobulin Treatment in Severe COVID-19 Pneumonia
32769063	Are Type 1 Interferons treatment in Multiple Sclerosis as a potential therapy against COVID-19?
32784326	Effective Use of Angiotensin II in Coronavirus Disease 19–Associated Mixed Shock State: A Case Report
32427773	Rescue Therapy for Severe COVID-19 Associated Acute Respiratory Distress Syndrome (ARDS) with Tissue Plasminogen Activator (tPA): A Case Series
35865529	The potential role of TNFα in 2019 novel coronavirus pneumonia
24635331	Corticosteroids, but not TNF Antagonists, are Associated with Adverse COVID-19 Outcomes in Patients With Inflammatory Bowel Diseases: Results from an International Registry
33523727	Deep Vein Thrombosis in Hospitalized Patients with Coronavirus Disease 2019 (COVID-19) in Wuhan, China: Prevalence, Risk Factors, and Outcome
-	Profiling COVID-19 pneumonia progressing into the cytokine storm syndrome: results from a single Italian Centre study on tocilizumab versus standard of care
32460209	The Effect of Potential Therapeutic Agents on QT Interval in Patients With COVID-19 Infection: The Importance of Close Monitoring and Correction of Electrolytes
34479246	Early Short Course Corticosteroids in Hospitalized Patients with COVID-19
35748258	A Systematic Literature Review of Current Therapeutic Approaches for COVID-19 Patients
35899955	Antivirals for COVID-19
32418917	Immunoglobulins in the treatment of COVID-19 infection: Proceed with caution!
35782477	Non-steroidal anti-inflammatory drugs, pharmacology, and COVID-19 infection
33648584	Chloroquine and hydroxychloroquine during pregnancy: What do we know?
32397275	Potential Role of Vitamin D in the Elderly to Resist COVID-19 and to Slow Progression of Parkinson’s Disease
35088108	Cutaneous Sıde-Effects of the Potentıal Covıd-19 Drugs
32401359	Recovery from COVID-19 in two patients with coexisted HIV infection
32425356	Unique skin manifestations of COVID-19: Is drug eruption specific to COVID-19?
-	COVID-19 Managed With Early Non-Invasive Ventilation and a Bundle Pharmacotherapy: A Case Report
32424429	Neurologically Devastating Intraparenchymal Hemorrhage in COVID-19 Patients on Extracorporeal Membrane Oxygenation: A Case Series
32422376	Interleukin-1 receptor antagonist anakinra in association with remdesivir in severe Coronavirus disease 2019: A case report
32574332	Three Novel COVID-19 Pneumonia Cases Successfully Treated With Lopinavir/Ritonavir
32418730	‘‘Off-label’’ use of hydroxychloroquine, azithromycin, lopinavir-ritonavir and chloroquine in COVID-19: A survey of cardiac adverse drug reactions by the French Network of Pharmacovigilance Centers
32422152	Mesenchymal stem cell therapy in severe COVID-19: a retrospective study of short-term treatment efficacy and side effects
-	Acute heart failure in multisystem inflammatory syndrome in children (MIS-C) in the context of global SARS-CoV-2 pandemic
32413736	Towards treatment planning of COVID-19: Rationale and hypothesis for the use of multiple immunosuppressive agents: Anti-antibodies, immunoglobulins, and corticosteroids
32421092	SARS-CoV-2 and COVID-19: is interleukin-6 (IL-6) the 'culprit lesion' of ARDS onset? What is there besides Tocilizumab? SGP130Fc
35888593	Is COVID-19 a New Hematologic Disease?
35512885	Advances in the Relationship Between Coronavirus Infection and Cardiovascular Diseases
35903472	A late onset widespread skin rash in a previous Covid-19 infected patient: viral or multidrug effect?
-	Clinical Course of COVID-19 in a Liver Transplant Recipient on Hemodialysis and Response to Tocilizumab Therapy: A Case Report
-	COVID-19 infection in a patient with severe chronic rhinosinusitis with nasal polyps during therapy with dupilumab
35238935	Early experience with remdesivir in SARS-CoV-2 pneumonia
35418803	Coronavirus disease 2019 in renal transplant recipients: report of two cases
32417380	Coronavirus Disease 2019 in Heart Transplant Recipients in Southeastern Michigan – Case Series
34919080	A Case of Coronavirus Disease 2019 Treated With Ciclesonide
32460086	B-cell depleting therapies may affect susceptibility to acute respiratory illness among patients with Multiple Sclerosis during the early COVID-19 epidemic in Iran
-	First experience of SARS-CoV-2 infections in solid organ transplant recipients in the Swiss Transplant Cohort Study
32554525	Clinical efficacy of hydroxychloroquine in patients with covid-19 pneumonia who require oxygen: observational comparative study using routine care data
-	Complement activation in patientswith COVID-19: A novel therapeutictarget
-	The role of passive immunization in the age of SARS‑CoV‑2: an update
-	A fine balance: Immunosuppression and immunotherapy in a patient with multiple sclerosis and COVID-19
32412681	Appearance of Skin Rash in Pediatric Patients with COVID-19: Three Case Presentations
34902262	Use of subcutaneous tocilizumab in patients with COVID-19 pneumonia
-	Assessment of QT Intervals in a Case Series of Patients With Coronavirus Disease 2019 (COVID-19) Infection Treated With Hydroxychloroquine Alone or in Combination With Azithromycin in an Intensive Care Unit
32572809	Low dose of hydroxychloroquine reduces fatality of critically ill patients with COVID-19
32409150	An evaluation of co-use of chloroquine or hydroxychloroquine plus azithromycin on cardiac outcomes: A pharmacoepidemiological study to inform use during the COVID19 pandemic
32410760	An outbreak of severe Kawasaki-like disease at the Italian epicentre of the SARS-CoV-2 epidemic: an observational cohort study
32411566	Nifedipine and Amlodipine are associated with improved mortality and decreased risk for intubation and mechanical ventilation in elderly patients hospitalized for COVID-19
32359035	Pilot prospective open, single-arm multicentre study on off-label use of tocilizumab in patients with severe COVID-19
-	Clinical characteristics and drug therapies in patients with the common‑type coronavirus disease 2019 in Hunan, China
32407959	Compassionate  remdesivir treatment of severe Covid-19 pneumonia in intensive care unit (ICU) and Non-ICU patients: Clinical outcome and differences in post-treatment hospitalisation status
35905935	Should Clinicians Use Chloroquine or Hydroxychloroquine Alone or in Combination With Azithromycin for the Prophylaxis or Treatment of COVID-19?
35691607	A review of the safety of favipiravir - a potential treatment in the COVID-19 pandemic?
32428865	Remdesivir in COVID-19: A critical review of pharmacology, pre-clinical and clinical studies
34394121	Combating COVID-19 with Mesenchymal Stem Cell therapy
35537738	A systematic review on use of aminoquinolines for the therapeutic management of COVID-19: Efficacy, safety and clinical trials
33405402	Acute generalized exanthematous pustulosis after COVID-19 treatment with hydroxychloroquine
-	Conduction abnormalities in hydroxychloroquine add on therapy to lopinavir/ritonavir in COVID-19
-	Tolicizumab in severe COVID-19 pneumonia and concomitant cytokine release syndrome
32399655	Allogeneic cardiosphere‐derived cells (CAP‐1002) in critically ill COVID‐19 patients: compassionate‐use case series
35847408	Use of anakinra in severe COVID-19: a case report
32972235	Favorable anakinra responses in severe COVID-19 patients with secondary hemophagocytic lymphohistiocytosis
32416785	Use of renin–angiotensin–aldosterone system inhibitors and risk of COVID-19 requiring admission to hospital: a case-population study
34698601	Interferon-α2b Treatment for COVID-19. 2020
32405160	Impact of low dose tocilizumab on mortality rate in patients with COVID-19 related pneumonia
32397399	Tocilizumab for Treatment of Severe COVID-19 Patients: Preliminary Results from SMAtteo COvid19 REgistry (SMACORE)
33790308	Hydroxychloroquine in patients with mainly mild to moderate coronavirus disease 2019: open label, randomised controlled trial
35904406	Convalescent plasma or hyperimmune immunoglobulin for people with COVID-19: a rapid review
35253579	Hydroxychloroquine in patients with COVID-19: A Systematic Review and meta-analysis
35669696	Should azithromycin be used to treat COVID-19? A rapid review
32397688	SARS-CoV-2/COVID-19: Viral Genomics, Epidemiology, Vaccines, and Therapeutic Interventions
35331159	SARS-CoV-2 receptor ACE2 gene expression and RAAS inhibitors
32401274	SARS-CoV-2 Rates in BCG-Vaccinated and Unvaccinated Young Adults
32322397	Potential use of hydroxychloroquine, ivermectin and azithromycin drugs in fighting COVID-19: trends, scope and relevance
35876061	Perspectives for repurposing drugs for the coronavirus disease 2019
32365466	The Human Coronavirus Disease COVID-19: Its Origin, Characteristics, and Insights into Potential Drugs and Its Mechanisms
32402156	Case 17-2020: A 68-Year-Old Man with Covid-19 and Acute Kidney Injury
34747359	2019 Novel Coronavirus Pneumonia With Onset of Dizziness: a Case Report
-	COVID‐19 in people living with human immunodefciency virus: a case series of 33 patients
32395179	Successful COVID-19 rescue therapy by extra-corporeal membrane oxygenation (ECMO) for respiratory failure: a case report
32377399	COVID-19 vaccines: breaking record times to first-in-human trials
33186327	The effect of RAS blockers on the clinical characteristics of COVID-19 patients with hypertension
35892576	A global treatments for coronaviruses including COVID-19
32391169	Is the use of RAS inhibitors safe in the current era of COVID-19 pandemic?
32375085	Pathophysiological characteristics and therapeutic approaches for pulmonary injury and cardiovascular complications of coronavirus disease 2019
34189400	A Case of Coronavirus Disease 2019 With Concomitant Acute Cerebral Infarction and Deep Vein Thrombosis
32389697	Plasmapheresis treatment in COVID-19–related autoimmune meningoencephalitis: Case series
35831388	A Hemodialysis Patient with Severe COVID-19 Pneumonia
32392288	Characteristics and Outcomes of Children With Coronavirus Disease 2019 (COVID-19) Infection Admitted to US and Canadian Pediatric Intensive Care Units
32390367	Clinical Features and Outcomes of 98 Patients Hospitalized with SARS-CoV-2 Infection in Daegu, South Korea: A Brief Descriptive Study
-	COVID-19 cases are less prevalent in countries where malaria is endemic, suggesting a role for anti-malarial drugs as prophylaxis
32391519	Clinical course of severe and critical COVID-19 in hospitalized pregnancies: a US cohort study
35774786	Use of Corticosteroids in Coronavirus Disease 2019 Pneumonia: A Systematic Review of the Literature
32388331	COVID-19 and diabetes mellitus: An unholy interaction of two pandemics
-	A comparison analysis on Remdesivir, Favipiravir, Hydroxychloroquine, Chloroquine and Azithromycin in the treatment of corona virus disease 2019 (Covid-19) - A Review
33115543	Adverse Cardiac Events Related to Hydroxychloroquine Prophylaxis and Treatment of COVID-19
32792889	Maculopapular rash in COVID-19 patient treated with lopinavir/ritonavir
-	COVID-19 occurring during Natalizumab treatment: a case report in a patient with extended interval dosing approach
-	Hydroxychloroquine for treatment of SARS-CoV-2 infection? Improving our confidence in a model-based approach to dose selection.
35905465	Association of Treatment With Hydroxychloroquine or Azithromycin With In-Hospital Mortality in Patients With COVID-19 in New York State
35905935	Tocilizumab therapy reduced intensive care unit admissions and/or mortality in COVID-19 patients
35548940	Angiotensin-Converting Enzyme 2 and Antihypertensives (Angiotensin Receptor Blockers and Angiotensin-Converting Enzyme Inhibitors) in Coronavirus Disease 2019
32384798	Potential Cytoprotective Activity of Ozone Therapy in SARS-CoV-2/COVID-19
35795303	COVID-19: treating and managing severe cases
-	Early Experience of COVID-19 in Two Heart Transplant Recipients: Case Reports and Review of Treatment Options
34889230	Novel coronavirus 2019 (COVID-19): A case report and review of treatments. Medicine (Baltimore)
-	Case Report: Right Bundle Brunch Block and QTc Prolongation in a Patient with Novel Coronavirus Disease (COVID-19) Treated with Hydroxychloroquine
35903906	Continuous hydroxychloroquine or colchicine therapy does not prevent infection with SARS-CoV-2: Insights from a large healthcare database analysis
32376398	Tocilizumab for the treatment of severe COVID-19 pneumonia with hyperinflammatory syndrome and acute respiratory failure: A single center study of 100 patients in Brescia, Italy
32501454	Interleukin-1 blockade with high-dose anakinra in patients with COVID-19, acute respiratory distress syndrome, and hyperinflammation: a retrospective cohort study
32401715	Triple combination of interferon beta-1b , lopinavir – ritonavir, and ribavirin in the treatment of patients admitted to hospital with COVID-19 : an open-label, randomised, phase 2 trial
32378648	Rapid review for the anti-coronavirus effect of remdesivir
32372695	Cardiac safety of off-label COVID-19 drug therapy: a review and proposed monitoring protocol
35894360	Efficacy of chloroquine and hydroxychloroquine in the treatment of COVID-19
